id,name,position,team,opponent,game,salary,fppg,injury_status,fpProjPts,tdOdds,tdProbability,floor_shootout,ceiling_shootout,floor_defensive,ceiling_defensive,floor_blowout_favorite,ceiling_blowout_favorite,floor_blowout_underdog,ceiling_blowout_underdog,floor_competitive,ceiling_competitive,mu_shootout,sigma_shootout,shift_shootout,mu_defensive,sigma_defensive,shift_defensive,mu_blowout_favorite,sigma_blowout_favorite,shift_blowout_favorite,mu_blowout_underdog,sigma_blowout_underdog,shift_blowout_underdog,mu_competitive,sigma_competitive,shift_competitive,td_odds_floor_mult,td_odds_ceiling_mult,game_id,shootout_prob,defensive_prob,blowout_prob,competitive_prob,is_favorite
123617-33259,Teddy Bridgewater,QB,TB,ARI,ARI@TB,6300,0.9600000381469728,,0.6,,0.0,0.22499999999999998,1.2599999999999998,0.22499999999999998,1.035,0.24,1.035,0.24,1.2149999999999999,0.255,1.125,-0.6302715779071651,0.6721409594661948,0.0,-0.7286267250301922,0.595394030378538,0.0,-0.6963574644614068,0.5702141925660246,0.0,-0.6161861394238171,0.6327722098889722,0.0,-0.6243543490836636,0.5790928782679712,0.0,1.0,1.0,ARI@TB,0.24637684918481859,0.2867018011521415,0.17263273036265456,0.2942886193003855,True
123617-86518,Khalil Shakir,WR,BUF,PIT,BUF@PIT,6300,9.35454559326172,,10.2,1100,8.33,3.8249999999999997,22.185,3.8249999999999997,16.830000000000002,4.08,16.830000000000002,4.335,20.655,4.335,19.125,2.2287743921101897,0.689055047160886,0.0,2.090647703796111,0.5812742195861629,0.0,2.1229169643648964,0.5560943817736496,0.0,2.2556264815961202,0.6123425245350033,0.0,2.217145961028056,0.5823160147927193,0.0,1.004165,1.012495,PIT@BUF,0.2502015769709772,0.26119387134689187,0.1074352269626084,0.38116932471952236,True
123617-110484,RJ Harvey,RB,DEN,WAS,DEN@WAS,6300,8.5363637750799,,12.6,500,16.67,5.67,19.845,5.984999999999999,21.734999999999996,5.984999999999999,24.57,4.725,19.845,5.3549999999999995,22.679999999999996,2.3780695751539174,0.4951654063476551,0.0,2.4505890748919184,0.5095637957405034,0.0,2.511890235938085,0.5573973458638776,0.0,2.28690879675694,0.5662985396900019,0.0,2.4162560645462046,0.5695634296466383,0.0,1.008335,1.025005,WAS@DEN,0.19215037254608588,0.35344931483535275,0.2699729160130748,0.1844273966054864,True
123617-103376,Zach Charbonnet,RB,SEA,MIN,MIN@SEA,6300,9.169999694824218,,9.0,550,15.38,4.05,14.175,4.2749999999999995,15.524999999999999,4.2749999999999995,17.55,3.375,14.175,3.8249999999999997,16.2,2.0403326121124286,0.49467783066377674,0.0,2.1128521118504295,0.509076220056625,0.0,2.1741532728965955,0.5569097701799991,0.0,1.949171833715451,0.5658109640061234,0.0,2.0785191015047153,0.5690758539627598,0.0,1.00769,1.02307,MIN@SEA,0.0993755494294028,0.33785309539208386,0.5544345913446508,0.008336763833862611,True
123617-151903,Troy Franklin,WR,DEN,WAS,DEN@WAS,6200,9.89090936834162,,10.6,800,11.11,3.9749999999999996,23.054999999999996,3.9749999999999996,17.49,4.24,17.49,4.505,21.465,4.505,19.875,2.2699873521299216,0.6901189151593073,0.0,2.131860663815843,0.5823380875845843,0.0,2.1641299243846284,0.5571582497720708,0.0,2.296839441615852,0.6134063925334248,0.0,2.258358921047788,0.5833798827911408,0.0,1.005555,1.016665,WAS@DEN,0.19215037254608588,0.35344931483535275,0.2699729160130748,0.1844273966054864,True
123617-90912,Kenneth Gainwell,RB,PIT,BUF,BUF@PIT,6200,9.636363636363637,,9.3,1200,7.69,4.1850000000000005,14.6475,4.4175,16.0425,4.4175,18.135,3.4875000000000003,14.6475,3.9525,16.740000000000002,2.0655414911813064,0.4917454570708945,0.0,2.138060990919308,0.5061438464637427,0.0,2.199362151965474,0.5539773965871168,0.0,1.9743807127843291,0.5628785904132413,0.0,2.1037279805735936,0.5661434803698777,0.0,1.003845,1.011535,PIT@BUF,0.2502015769709772,0.26119387134689187,0.1074352269626084,0.38116932471952236,False
123617-14225,Andy Dalton,QB,CAR,LAR,LAR@CAR,6200,2.630000114440918,,0.4,,0.0,0.15000000000000002,0.8400000000000001,0.15000000000000002,0.6900000000000001,0.16000000000000003,0.6900000000000001,0.16000000000000003,0.8100000000000002,0.17,0.7500000000000001,-1.0357366860153294,0.6721409594661948,0.0,-1.1340918331383565,0.5953940303785379,0.0,-1.1018225725695712,0.5702141925660245,0.0,-1.0216512475319812,0.6327722098889722,0.0,-1.029819457191828,0.5790928782679712,0.0,1.0,1.0,CAR@LAR,0.160993076582962,0.2754092249059485,0.5322181457809924,0.03137955273009704,False
123617-63634,Jakobi Meyers,WR,JAC,TEN,JAC@TEN,6100,7.919999694824218,,8.3,1500,6.25,3.1125000000000003,18.052500000000002,3.1125000000000003,13.695000000000002,3.3200000000000003,13.695000000000002,3.5275000000000003,16.8075,3.5275000000000003,15.562500000000002,2.020580947949577,0.6882552232283241,0.0,1.8824542596354976,0.5804743956536009,0.0,1.9147235202042834,0.5552945578410875,0.0,2.0474330374355074,0.6115427006024414,0.0,2.0089525168674434,0.5815161908601575,0.0,1.003125,1.009375,TEN@JAX,0.19124132971181756,0.37247750606079016,0.25516182752210337,0.18111933670528885,True
123617-129210,Jordan Addison,WR,MIN,SEA,MIN@SEA,6100,10.100000381469728,,7.4,2200,4.35,2.7750000000000004,16.095000000000002,2.7750000000000004,12.210000000000003,2.9600000000000004,12.210000000000003,3.145,14.985000000000003,3.145,13.875000000000002,1.903917927199727,0.6875217241182849,0.0,1.7657912388856478,0.5797408965435618,0.0,1.7980604994544334,0.5545610587310484,0.0,1.9307700166856574,0.6108092014924023,0.0,1.8922894961175933,0.5807826917501184,0.0,1.002175,1.006525,MIN@SEA,0.0993755494294028,0.33785309539208386,0.5544345913446508,0.008336763833862611,False
123617-93382,Aidan O'Connell,QB,LV,LAC,LV@LAC,6000,11.164444817437063,,0.4,,0.0,0.15000000000000002,0.8400000000000001,0.15000000000000002,0.6900000000000001,0.16000000000000003,0.6900000000000001,0.16000000000000003,0.8100000000000002,0.17,0.7500000000000001,-1.0357366860153294,0.6721409594661948,0.0,-1.1340918331383565,0.5953940303785379,0.0,-1.1018225725695712,0.5702141925660245,0.0,-1.0216512475319812,0.6327722098889722,0.0,-1.029819457191828,0.5790928782679712,0.0,1.0,1.0,LV@LAC,0.10182520322187753,0.40203524440197325,0.4685158816507305,0.02762367072541867,False
123617-90406,Zach Wilson,QB,MIA,NO,NO@MIA,6000,0.7900000214576721,,0.3,,0.0,0.11249999999999999,0.6299999999999999,0.11249999999999999,0.5175,0.12,0.5175,0.12,0.6074999999999999,0.1275,0.5625,-1.3234187584671107,0.6721409594661948,0.0,-1.421773905590138,0.595394030378538,0.0,-1.389504645021352,0.5702141925660246,0.0,-1.3093333199837622,0.6327722098889722,0.0,-1.3175015296436088,0.5790928782679712,0.0,1.0,1.0,NO@MIA,0.18240478979995478,0.3850280624424308,0.22147984650184369,0.21108730125577074,True
123617-31170,Brandon Allen,QB,TEN,JAC,JAC@TEN,6000,2.7866665522257485,,0.2,,0.0,0.07500000000000001,0.42000000000000004,0.07500000000000001,0.34500000000000003,0.08000000000000002,0.34500000000000003,0.08000000000000002,0.4050000000000001,0.085,0.37500000000000006,-1.7288838665752744,0.6721409594661948,0.0,-1.8272390136983017,0.5953940303785379,0.0,-1.7949697531295163,0.5702141925660245,0.0,-1.7147984280919264,0.6327722098889722,0.0,-1.7229666377517734,0.5790928782679712,0.0,1.0,1.0,TEN@JAX,0.19124132971181756,0.37247750606079016,0.25516182752210337,0.18111933670528885,False
123617-40407,Joshua Dobbs,QB,NE,NYG,NYG@NE,6000,0.0399999991059303,,0.4,,0.0,0.15000000000000002,0.8400000000000001,0.15000000000000002,0.6900000000000001,0.16000000000000003,0.6900000000000001,0.16000000000000003,0.8100000000000002,0.17,0.7500000000000001,-1.0357366860153294,0.6721409594661948,0.0,-1.1340918331383565,0.5953940303785379,0.0,-1.1018225725695712,0.5702141925660245,0.0,-1.0216512475319812,0.6327722098889722,0.0,-1.029819457191828,0.5790928782679712,0.0,1.0,1.0,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,True
123617-22015,Russell Wilson,QB,NYG,NE,NYG@NE,6000,9.306666692097982,,0.4,,0.0,0.15000000000000002,0.8400000000000001,0.15000000000000002,0.6900000000000001,0.16000000000000003,0.6900000000000001,0.16000000000000003,0.8100000000000002,0.17,0.7500000000000001,-1.0357366860153294,0.6721409594661948,0.0,-1.1340918331383565,0.5953940303785379,0.0,-1.1018225725695712,0.5702141925660245,0.0,-1.0216512475319812,0.6327722098889722,0.0,-1.029819457191828,0.5790928782679712,0.0,1.0,1.0,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,False
123617-60947,Jarrett Stidham,QB,DEN,WAS,DEN@WAS,6000,-0.1000000014901161,,0.4,,0.0,0.15000000000000002,0.8400000000000001,0.15000000000000002,0.6900000000000001,0.16000000000000003,0.6900000000000001,0.16000000000000003,0.8100000000000002,0.17,0.7500000000000001,-1.0357366860153294,0.6721409594661948,0.0,-1.1340918331383565,0.5953940303785379,0.0,-1.1018225725695712,0.5702141925660245,0.0,-1.0216512475319812,0.6327722098889722,0.0,-1.029819457191828,0.5790928782679712,0.0,1.0,1.0,WAS@DEN,0.19215037254608588,0.35344931483535275,0.2699729160130748,0.1844273966054864,True
123617-41562,Nick Mullens,QB,JAC,TEN,JAC@TEN,6000,0.3300000131130218,,0.4,,0.0,0.15000000000000002,0.8400000000000001,0.15000000000000002,0.6900000000000001,0.16000000000000003,0.6900000000000001,0.16000000000000003,0.8100000000000002,0.17,0.7500000000000001,-1.0357366860153294,0.6721409594661948,0.0,-1.1340918331383565,0.5953940303785379,0.0,-1.1018225725695712,0.5702141925660245,0.0,-1.0216512475319812,0.6327722098889722,0.0,-1.029819457191828,0.5790928782679712,0.0,1.0,1.0,TEN@JAX,0.19124132971181756,0.37247750606079016,0.25516182752210337,0.18111933670528885,True
123617-128624,Tez Johnson,WR,TB,ARI,ARI@TB,6000,7.1400001525878904,,6.9,1300,7.14,2.5875000000000004,15.007500000000002,2.5875000000000004,11.385000000000003,2.7600000000000002,11.385000000000003,2.9325,13.972500000000004,2.9325,12.937500000000002,1.8367294657967999,0.6885978592319562,0.0,1.698602777482721,0.5808170316572331,0.0,1.7308720380515066,0.5556371938447198,0.0,1.8635815552827304,0.6118853366060736,0.0,1.8251010347146663,0.5818588268637896,0.0,1.00357,1.01071,ARI@TB,0.24637684918481859,0.2867018011521415,0.17263273036265456,0.2942886193003855,True
123617-38628,Mitchell Trubisky,QB,BUF,PIT,BUF@PIT,6000,0.753333330154419,,0.4,,0.0,0.15000000000000002,0.8400000000000001,0.15000000000000002,0.6900000000000001,0.16000000000000003,0.6900000000000001,0.16000000000000003,0.8100000000000002,0.17,0.7500000000000001,-1.0357366860153294,0.6721409594661948,0.0,-1.1340918331383565,0.5953940303785379,0.0,-1.1018225725695712,0.5702141925660245,0.0,-1.0216512475319812,0.6327722098889722,0.0,-1.029819457191828,0.5790928782679712,0.0,1.0,1.0,PIT@BUF,0.2502015769709772,0.26119387134689187,0.1074352269626084,0.38116932471952236,True
123617-120639,Quentin Johnston,WR,LAC,LV,LV@LAC,6000,11.48888905843099,,8.8,800,11.11,3.3000000000000003,19.14,3.3000000000000003,14.520000000000003,3.5200000000000005,14.520000000000003,3.74,17.820000000000004,3.74,16.5,2.083885072496061,0.6901189151593073,0.0,1.945758384181982,0.5823380875845843,0.0,1.9780276447507679,0.5571582497720708,0.0,2.1107371619819917,0.6134063925334249,0.0,2.0722566414139276,0.5833798827911408,0.0,1.005555,1.016665,LV@LAC,0.10182520322187753,0.40203524440197325,0.4685158816507305,0.02762367072541867,True
123617-154450,Riley Leonard,QB,IND,HOU,HOU@IND,6000,0.1000000014901161,,0.4,,0.0,0.15000000000000002,0.8400000000000001,0.15000000000000002,0.6900000000000001,0.16000000000000003,0.6900000000000001,0.16000000000000003,0.8100000000000002,0.17,0.7500000000000001,-1.0357366860153294,0.6721409594661948,0.0,-1.1340918331383565,0.5953940303785379,0.0,-1.1018225725695712,0.5702141925660245,0.0,-1.0216512475319812,0.6327722098889722,0.0,-1.029819457191828,0.5790928782679712,0.0,1.0,1.0,HOU@IND,0.24401835446696882,0.2680423971262237,0.10822293176425005,0.3797163166425575,True
123617-103252,Zonovan Knight,RB,ARI,TB,ARI@TB,6000,6.877777947319879,,8.1,1000,9.09,3.645,12.757499999999999,3.8474999999999997,13.972499999999997,3.8474999999999997,15.794999999999998,3.0374999999999996,12.757499999999999,3.4425,14.579999999999998,1.9287766409542924,0.49228262816640733,0.0,2.0012961406922933,0.5066810175592555,0.0,2.06259730173846,0.5545145676826297,0.0,1.837615862557315,0.5634157615087542,0.0,1.966963130346579,0.5666806514653905,0.0,1.004545,1.013635,ARI@TB,0.24637684918481859,0.2867018011521415,0.17263273036265456,0.2942886193003855,False
123617-154462,Jalen Milroe,QB,SEA,MIN,MIN@SEA,6000,-0.5333333412806193,,0.4,,0.0,0.15000000000000002,0.8400000000000001,0.15000000000000002,0.6900000000000001,0.16000000000000003,0.6900000000000001,0.16000000000000003,0.8100000000000002,0.17,0.7500000000000001,-1.0357366860153294,0.6721409594661948,0.0,-1.1340918331383565,0.5953940303785379,0.0,-1.1018225725695712,0.5702141925660245,0.0,-1.0216512475319812,0.6327722098889722,0.0,-1.029819457191828,0.5790928782679712,0.0,1.0,1.0,MIN@SEA,0.0993755494294028,0.33785309539208386,0.5544345913446508,0.008336763833862611,True
123617-92020,Kenny Pickett,QB,LV,LAC,LV@LAC,6000,-0.8399999737739563,,0.5,,0.0,0.1875,1.0499999999999998,0.1875,0.8624999999999999,0.2,0.8624999999999999,0.2,1.0125000000000002,0.2125,0.9375,-0.8125931347011198,0.6721409594661948,0.0,-0.910948281824147,0.5953940303785379,0.0,-0.8786790212553615,0.5702141925660245,0.0,-0.7985076962177714,0.6327722098889723,0.0,-0.8066759058776183,0.5790928782679712,0.0,1.0,1.0,LV@LAC,0.10182520322187753,0.40203524440197325,0.4685158816507305,0.02762367072541867,False
123617-111557,Spencer Rattler,QB,NO,MIA,NO@MIA,6000,12.954999923706056,,0.3,,0.0,0.11249999999999999,0.6299999999999999,0.11249999999999999,0.5175,0.12,0.5175,0.12,0.6074999999999999,0.1275,0.5625,-1.3234187584671107,0.6721409594661948,0.0,-1.421773905590138,0.595394030378538,0.0,-1.389504645021352,0.5702141925660246,0.0,-1.3093333199837622,0.6327722098889722,0.0,-1.3175015296436088,0.5790928782679712,0.0,1.0,1.0,NO@MIA,0.18240478979995478,0.3850280624424308,0.22147984650184369,0.21108730125577074,False
123617-200653,Max Brosmer,QB,MIN,SEA,MIN@SEA,6000,0.5266666809717814,,11.3,4000,2.44,4.237500000000001,23.730000000000004,4.237500000000001,19.492500000000003,4.5200000000000005,19.492500000000003,4.5200000000000005,22.882500000000004,4.8025,21.187500000000004,2.3077930590284366,0.6730906138377452,0.0,2.2094379119054093,0.5963436847500881,0.0,2.241707172474195,0.5711638469375749,0.0,2.3218784975117845,0.6337218642605225,0.0,2.3137102878519378,0.5800425326395215,0.0,1.00122,1.00366,MIN@SEA,0.0993755494294028,0.33785309539208386,0.5544345913446508,0.008336763833862611,False
123617-154971,Devin Neal,RB,NO,MIA,NO@MIA,5900,3.0833333333333335,,9.7,1200,7.69,4.365,15.2775,4.607499999999999,16.732499999999998,4.607499999999999,18.915,3.6374999999999997,15.2775,4.1225,17.459999999999997,2.1076529765314334,0.4917454570708945,0.0,2.1801724762694343,0.5061438464637428,0.0,2.241473637315601,0.5539773965871169,0.0,2.016492198134456,0.5628785904132413,0.0,2.14583946592372,0.5661434803698777,0.0,1.003845,1.011535,NO@MIA,0.18240478979995478,0.3850280624424308,0.22147984650184369,0.21108730125577074,False
123617-102796,Ricky Pearsall,WR,SF,CLE,SF@CLE,5900,8.433333079020182,,7.0,1800,5.26,2.625,15.225,2.625,11.55,2.8000000000000003,11.55,2.975,14.175,2.975,13.125,1.8492526469758475,0.6878733771089144,0.0,1.7111259586617684,0.5800925495341913,0.0,1.743395219230554,0.5549127117216779,0.0,1.876104736461778,0.6111608544830318,0.0,1.837624215893714,0.5811343447407479,0.0,1.00263,1.00789,CLE@SF,0.1440244461689938,0.48466861362189917,0.190113846021111,0.18119309418799603,True
123617-25267,Mack Hollins,WR,NE,NYG,NYG@NE,5900,6.645454406738281,,6.8,1500,6.25,2.55,14.79,2.55,11.22,2.72,11.22,2.8899999999999997,13.77,2.8899999999999997,12.75,1.8212480453290856,0.688255223228324,0.0,1.6831213570150063,0.5804743956536009,0.0,1.715390617583792,0.5552945578410875,0.0,1.848100134815016,0.6115427006024414,0.0,1.8096196142469516,0.5815161908601575,0.0,1.003125,1.009375,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,True
123617-70603,Devin Singletary,RB,NYG,NE,NYG@NE,5900,4.125,,6.6,1200,7.69,2.9699999999999998,10.395,3.135,11.384999999999998,3.135,12.87,2.4749999999999996,10.395,2.8049999999999997,11.879999999999997,1.722596740054476,0.49174545707089456,0.0,1.7951162397924771,0.5061438464637427,0.0,1.8564174008386432,0.5539773965871168,0.0,1.6314359616574987,0.5628785904132414,0.0,1.760783229446763,0.5661434803698777,0.0,1.003845,1.011535,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,False
123617-28744,Raheem Mostert,RB,LV,LAC,LV@LAC,5800,2.5,,3.3,4000,2.44,1.4849999999999999,5.1975,1.5675,5.692499999999999,1.5675,6.435,1.2374999999999998,5.1975,1.4024999999999999,5.939999999999999,1.0242325439536628,0.48971772355298876,0.0,1.096752043691664,0.5041161129458369,0.0,1.1580532047378302,0.5519496630692111,0.0,0.9330717655566856,0.5608508568953355,0.0,1.0624190333459496,0.5641157468519719,0.0,1.00122,1.00366,LV@LAC,0.10182520322187753,0.40203524440197325,0.4685158816507305,0.02762367072541867,False
123617-86312,Alec Pierce,WR,IND,HOU,HOU@IND,5800,9.3999998304579,,9.0,1200,7.69,3.375,19.575,3.375,14.850000000000001,3.6,14.850000000000001,3.8249999999999997,18.225,3.8249999999999997,16.875,2.1029775860928637,0.6888092985255938,0.0,1.9648508977787846,0.5810284709508706,0.0,1.9971201583475704,0.5558486331383574,0.0,2.129829675578794,0.6120967758997112,0.0,2.09134915501073,0.5820702661574273,0.0,1.003845,1.011535,HOU@IND,0.24401835446696882,0.2680423971262237,0.10822293176425005,0.3797163166425575,True
123617-137516,Parker Washington,WR,JAC,TEN,JAC@TEN,5800,8.190908952192826,,8.0,1300,7.14,3.0,17.4,3.0,13.200000000000001,3.2,13.200000000000001,3.4,16.200000000000003,3.4,15.0,1.9846495958734223,0.6885978592319562,0.0,1.846522907559343,0.580817031657233,0.0,1.8787921681281285,0.5556371938447197,0.0,2.011501685359353,0.6118853366060736,0.0,1.9730211647912885,0.5818588268637896,0.0,1.00357,1.01071,TEN@JAX,0.19124132971181756,0.37247750606079016,0.25516182752210337,0.18111933670528885,True
123617-90428,Tyler Allgeier,RB,ATL,NYJ,ATL@NYJ,5800,7.409090909090909,,7.0,900,10.0,3.15,11.025,3.3249999999999997,12.075,3.3249999999999997,13.65,2.625,11.025,2.975,12.6,1.7837220140876204,0.49263099255062187,0.0,1.8562415138256214,0.5070293819434701,0.0,1.9175426748717879,0.5548629320668443,0.0,1.6925612356906432,0.5637641258929686,0.0,1.8219085034799076,0.5670290158496051,0.0,1.005,1.015,NYJ@ATL,0.1805597931557001,0.4026317247504995,0.09086276629962634,0.3259457157941739,True
123617-145558,Dalton Kincaid,TE,BUF,PIT,BUF@PIT,5700,11.162500381469728,Q,2.0,,0.0,0.75,4.199999999999999,0.75,3.4499999999999997,0.8,3.4499999999999997,0.8,3.9000000000000004,0.85,3.75,0.5737012264187709,0.6721409594661948,0.0,0.4753460792957437,0.5953940303785379,0.0,0.5076153398645291,0.5702141925660245,0.0,0.5689165009106957,0.6180477426893988,0.0,0.5796184552422723,0.5790928782679712,0.0,1.0,1.0,PIT@BUF,0.2502015769709772,0.26119387134689187,0.1074352269626084,0.38116932471952236,True
123617-60858,Christian Kirk,WR,HOU,IND,HOU@IND,5700,5.185714176722935,,5.1,2500,3.85,1.9124999999999999,11.0925,1.9124999999999999,8.415000000000001,2.04,8.415000000000001,2.1675,10.3275,2.1675,9.5625,1.5311810145809979,0.6873282371016233,0.0,1.3930543262669186,0.5795474095269001,0.0,1.4253235868357041,0.5543675717143867,0.0,1.5580331040669284,0.6106157144757406,0.0,1.5195525834988641,0.5805892047334567,0.0,1.001925,1.005775,HOU@IND,0.24401835446696882,0.2680423971262237,0.10822293176425005,0.3797163166425575,False
123617-137967,Blake Corum,RB,LAR,CAR,LAR@CAR,5700,3.963636224920099,,6.7,1500,6.25,3.015,10.552500000000002,3.1825,11.5575,3.1825,13.065000000000001,2.5125,10.552500000000002,2.8475,12.06,1.7362070418093967,0.4911913817736247,0.0,1.808726541547398,0.505589771166473,0.0,1.870027702593564,0.5534233212898471,0.0,1.6450462634124194,0.5623245151159715,0.0,1.7743935312016839,0.565589405072608,0.0,1.003125,1.009375,CAR@LAR,0.160993076582962,0.2754092249059485,0.5322181457809924,0.03137955273009704,True
123617-111540,Rhamondre Stevenson,RB,NE,NYG,NYG@NE,5700,7.58888922797309,,7.2,1100,8.33,3.24,11.340000000000002,3.42,12.42,3.42,14.040000000000001,2.7,11.340000000000002,3.06,12.96,1.8102417801074262,0.49199120570618665,0.0,1.8827612798454272,0.5063895950990349,0.0,1.9440624408915932,0.5542231452224089,0.0,1.7190810017104488,0.5631243390485334,0.0,1.848428269499713,0.5663892290051699,0.0,1.004165,1.012495,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,True
123617-129112,Chimere Dike,WR,TEN,JAC,JAC@TEN,5600,5.900000138716265,,7.7,1500,6.25,2.8875,16.747500000000002,2.8875,12.705000000000002,3.08,12.705000000000002,3.2725,15.592500000000001,3.2725,14.4375,1.9455457620066627,0.688255223228324,0.0,1.8074190736925835,0.5804743956536009,0.0,1.8396883342613695,0.5552945578410876,0.0,1.9723978514925933,0.6115427006024414,0.0,1.9339173309245292,0.5815161908601575,0.0,1.003125,1.009375,TEN@JAX,0.19124132971181756,0.37247750606079016,0.25516182752210337,0.18111933670528885,False
123617-103619,Tre Tucker,WR,LV,LAC,LV@LAC,5600,10.009090770374645,,8.1,2000,4.76,3.0374999999999996,17.617499999999996,3.0374999999999996,13.365,3.24,13.365,3.4425,16.4025,3.4425,15.187499999999998,1.9947096690284325,0.6876802399297166,0.0,1.8565829807143537,0.5798994123549936,0.0,1.8888522412831397,0.5547195745424802,0.0,2.0215617585143635,0.610967717303834,0.0,1.9830812379462994,0.5809412075615501,0.0,1.00238,1.00714,LV@LAC,0.10182520322187753,0.40203524440197325,0.4685158816507305,0.02762367072541867,False
123617-87467,Chuba Hubbard,RB,CAR,LAR,LAR@CAR,5600,7.880000305175781,,4.8,3500,2.78,2.16,7.56,2.28,8.28,2.28,9.36,1.7999999999999998,7.56,2.04,8.639999999999999,1.3992648881885092,0.48984968574509835,0.0,1.4717843879265102,0.5042480751379467,0.0,1.5330855489726765,0.5520816252613208,0.0,1.3081041097915318,0.5609828190874452,0.0,1.437451377580796,0.5642477090440815,0.0,1.00139,1.00417,CAR@LAR,0.160993076582962,0.2754092249059485,0.5322181457809924,0.03137955273009704,False
123617-45565,Taysom Hill,TE,NO,MIA,NO@MIA,5600,2.422857012067522,,5.7,950,9.52,2.1375,11.97,2.1375,9.8325,2.2800000000000002,9.8325,2.2800000000000002,11.115000000000002,2.4225,10.6875,1.6304840747970668,0.6758202082785741,0.0,1.5321289276740395,0.5990732791909172,0.0,1.5643981882428255,0.5738934413784039,0.0,1.6256993492889915,0.6217269915017781,0.0,1.636401303620568,0.5827721270803506,0.0,1.00476,1.01428,NO@MIA,0.18240478979995478,0.3850280624424308,0.22147984650184369,0.21108730125577074,False
123617-27477,Sterling Shepard,WR,TB,ARI,ARI@TB,5600,5.5,,4.5,3000,3.23,1.6875,9.7875,1.6875,7.425000000000001,1.8,7.425000000000001,1.9124999999999999,9.1125,1.9124999999999999,8.4375,1.405400601566095,0.6870880456046751,0.0,1.267273913252016,0.5793072180299521,0.0,1.2995431738208016,0.5541273802174388,0.0,1.4322526910520255,0.6103755229787926,0.0,1.3937721704839614,0.5803490132365087,0.0,1.001615,1.004845,ARI@TB,0.24637684918481859,0.2867018011521415,0.17263273036265456,0.2942886193003855,True
123617-119653,Kayshon Boutte,WR,NE,NYG,NYG@NE,5600,9.009999847412107,,7.1,1300,7.14,2.6624999999999996,15.442499999999997,2.6624999999999996,11.715,2.84,11.715,3.0174999999999996,14.3775,3.0174999999999996,13.312499999999998,1.8653028382408556,0.6885978592319562,0.0,1.7271761499267768,0.5808170316572331,0.0,1.7594454104955621,0.5556371938447197,0.0,1.8921549277267862,0.6118853366060736,0.0,1.8536744071587221,0.5818588268637896,0.0,1.00357,1.01071,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,True
123617-147315,Jayden Higgins,WR,HOU,IND,HOU@IND,5600,6.081818320534446,,7.7,2000,4.76,2.8875,16.747500000000002,2.8875,12.705000000000002,3.08,12.705000000000002,3.2725,15.592500000000001,3.2725,14.4375,1.9440659362096782,0.6876802399297167,0.0,1.8059392478955991,0.5798994123549935,0.0,1.8382085084643847,0.5547195745424802,0.0,1.9709180256956085,0.610967717303834,0.0,1.9324375051275444,0.5809412075615501,0.0,1.00238,1.00714,HOU@IND,0.24401835446696882,0.2680423971262237,0.10822293176425005,0.3797163166425575,False
123617-129305,Josh Downs,WR,IND,HOU,HOU@IND,5500,6.759999847412109,,6.8,1600,5.88,2.55,14.79,2.55,11.22,2.72,11.22,2.8899999999999997,13.77,2.8899999999999997,12.75,1.820880826776238,0.6881126008995689,0.0,1.682754138462159,0.5803317733248459,0.0,1.7150233990309447,0.5551519355123326,0.0,1.8477329162621683,0.6114000782736863,0.0,1.8092523956941045,0.5813735685314024,0.0,1.00294,1.00882,HOU@IND,0.24401835446696882,0.2680423971262237,0.10822293176425005,0.3797163166425575,True
123617-64808,Juwan Johnson,TE,NO,MIA,NO@MIA,5500,8.563636086203836,,7.7,1800,5.26,2.8875,16.17,2.8875,13.2825,3.08,13.2825,3.08,15.015,3.2725,14.4375,1.9270171668745375,0.6741824259389715,0.0,1.8286620197515102,0.5974354968513146,0.0,1.8609312803202958,0.5722556590388013,0.0,1.922232441366462,0.6200892091621754,0.0,1.9329343956980387,0.5811343447407479,0.0,1.00263,1.00789,NO@MIA,0.18240478979995478,0.3850280624424308,0.22147984650184369,0.21108730125577074,False
123617-170287,Rashid Shaheed,WR,SEA,MIN,MIN@SEA,5500,7.716666539510091,,5.8,1200,7.69,2.175,12.614999999999998,2.175,9.57,2.32,9.57,2.465,11.745,2.465,10.875,1.6636109263090177,0.6888092985255939,0.0,1.525484237994939,0.5810284709508707,0.0,1.5577534985637245,0.5558486331383574,0.0,1.6904630157949483,0.6120967758997111,0.0,1.6519824952268842,0.5820702661574273,0.0,1.003845,1.011535,MIN@SEA,0.0993755494294028,0.33785309539208386,0.5544345913446508,0.008336763833862611,True
