QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,milp_projection,total_salary,mean,median,p10,p90,std,skewness
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Hunter Henry,TreVeyon Henderson,New York Giants,134,"123617-138820,123617-55050,123617-152647,123617-151966,123617-90573,123617-151903,123617-86312,123617-40845,123617-12543",3,2.993969877950898,117.8,60000,122.77804442142555,119.61243859149255,90.82286504343388,159.09556845517653,27.10611833076704,0.11678565670318981
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,53,"123617-138820,123617-55050,123617-6654,123617-90573,123617-25079,123617-110484,123617-151903,123617-86080,123617-12534",2,0.63,119.09999999999998,59800,123.04078684842088,119.59957625738086,91.17948702470306,158.35416576764132,27.37172729490227,0.12572135305764617
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,RJ Harvey,Arizona Cardinals,117,"123617-138820,123617-6654,123617-152647,123617-90573,123617-167620,123617-103539,123617-110484,123617-40845,123617-12546",3,2.352642119821819,118.0,59800,122.72181109876486,119.59851135724682,90.92827322672218,158.37633698317103,26.943309264526196,0.11592116287030131
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Juwan Johnson,RJ Harvey,Miami Dolphins,156,"123617-138820,123617-6654,123617-152647,123617-90573,123617-167620,123617-110484,123617-151903,123617-64808,123617-12539",3,2.6423289979342424,117.7,59900,122.63489444102855,119.56473908940511,91.69919080021555,157.5233250649934,26.90996335832643,0.11408991200552786
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Las Vegas Raiders,95,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-103539,123617-110484,123617-86080,123617-12537",2,1.05,118.9,59900,123.49527883139862,119.55612021312362,91.94729782052521,159.62620241473985,27.632234362111344,0.1425566447741295
Drake Maye,De'Von Achane,Christian McCaffrey,Courtland Sutton,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,110,"123617-138820,123617-55050,123617-152316,123617-152647,123617-57403,123617-151903,123617-86312,123617-86080,123617-12534",3,2.167858807850782,118.09999999999998,60000,123.34633467386779,119.55132571227097,91.40094727063084,159.653883769595,27.834373008283052,0.1363425344794901
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Hunter Henry,TreVeyon Henderson,New York Giants,185,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-103539,123617-86518,123617-40845,123617-12543",3,2.245469452523285,117.6,60000,123.32525982363624,119.5395543240636,92.18381927818312,159.77159553731454,27.086717454275103,0.13976243175140235
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,90,"123617-138820,123617-55050,123617-45889,123617-6654,123617-110484,123617-151903,123617-86312,123617-86080,123617-12534",2,1.0,118.89999999999998,59900,122.64787632053999,119.53885259131025,91.09799248845376,157.98313745411176,27.512379125047055,0.11300453934204899
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Hunter Henry,RJ Harvey,Las Vegas Raiders,98,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-86518,123617-110484,123617-40845,123617-12537",2,1.08,118.9,59900,123.33691472423689,119.53221091648464,91.03228493234872,160.12699529951175,28.413665939130304,0.13390400998952207
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Quentin Johnston,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,62,"123617-138820,123617-55050,123617-152316,123617-90573,123617-110484,123617-151903,123617-120639,123617-86080,123617-12539",2,0.72,119.09999999999998,59900,123.00418389809549,119.49606707170923,91.49555251805329,158.64733977695212,27.301622383939055,0.12849481166547833
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,Woody Marks,Tennessee Titans,82,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-138774,123617-151903,123617-86080,123617-12534",2,0.9200000000000002,118.9,59800,122.64357909677614,119.48107078740009,91.10440940077407,158.40918740344736,26.829876778554084,0.11787263637021016
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Hunter Henry,Ashton Jeanty,Las Vegas Raiders,131,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-167620,123617-86312,123617-40845,123617-12537",3,2.0994111325964555,117.9,60000,122.62305611570959,119.46100022495449,91.11587407792531,157.6305315634046,27.085041395758044,0.11674547011216042
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Tetairoa McMillan,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,New York Giants,103,"123617-138820,123617-55050,123617-45889,123617-102965,123617-167620,123617-110484,123617-86312,123617-86080,123617-12543",3,1.5140961235555928,118.2,60000,123.12256917004588,119.44960303739913,91.68512112047459,158.23311928905753,27.441500143829224,0.13384713348015306
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,Woody Marks,Miami Dolphins,163,"123617-138820,123617-55050,123617-6654,123617-167620,123617-103539,123617-138774,123617-86518,123617-86080,123617-12539",3,2.411362895815511,117.7,60000,122.76363948015552,119.40636515887226,90.97601571032459,158.41256951923967,27.238790802152643,0.12325342727834804
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Brock Bowers,RJ Harvey,Tennessee Titans,104,"123617-138820,123617-55050,123617-102965,123617-151794,123617-167620,123617-110484,123617-151903,123617-86312,123617-12534",3,2.0676495366562975,118.2,60000,123.46340267040353,119.32419638719165,91.44910164955324,160.14453462007566,27.911693821995765,0.14829649213011867
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Khalil Shakir,Brenton Strange,RJ Harvey,New York Giants,160,"123617-138820,123617-55050,123617-152316,123617-90573,123617-57403,123617-86518,123617-110484,123617-103587,123617-12543",3,2.385388208297531,117.7,60000,122.78132176729785,119.28146636892583,90.80198097760511,159.4542510264252,28.236788620961622,0.12394665148903998
Bo Nix,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Troy Franklin,Dalton Schultz,RJ Harvey,New Orleans Saints,191,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-110484,123617-151903,123617-55042,123617-12542",3,2.4070450445331737,117.59999999999998,60000,122.60369984660605,119.27977168332853,90.97603688767911,157.44251622475107,27.353818963084475,0.12151605476965917
Drake Maye,De'Von Achane,RJ Harvey,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Hunter Henry,Tyjae Spears,Los Angeles Chargers,194,"123617-138820,123617-152316,123617-45889,123617-90573,123617-167620,123617-110484,123617-40845,123617-107293,123617-12548",3,2.2760562787435417,117.6,59900,122.74831059678989,119.26542874024338,91.18281524133482,157.85383674305112,27.46772453467014,0.12679906747100114
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Tre Tucker,Hunter Henry,RJ Harvey,Arizona Cardinals,164,"123617-138820,123617-55050,123617-152316,123617-90573,123617-57403,123617-110484,123617-103619,123617-40845,123617-12546",3,1.98714022905699,117.69999999999996,60000,122.60433654481425,119.24892637411168,90.8593956337276,158.1219656153957,27.81201730809767,0.12064605503195978
Bo Nix,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Khalil Shakir,Hunter Henry,RJ Harvey,New York Giants,129,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-86518,123617-110484,123617-40845,123617-12543",3,2.4835281953166457,117.9,60000,122.68464777603657,119.23882235526854,90.95479787620569,158.64985191749702,27.210297492528365,0.12663681540836572
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Troy Franklin,Tre Tucker,Hunter Henry,RJ Harvey,Seattle Seahawks,144,"123617-138820,123617-6654,123617-152647,123617-90573,123617-110484,123617-151903,123617-103619,123617-40845,123617-12550",3,2.7854887189516697,117.79999999999998,59900,122.79884716885539,119.23761559520759,91.8347937751027,157.90528772683479,27.516737727799725,0.12942055882045736
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Davante Adams,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Tennessee Titans,123,"123617-138820,123617-45889,123617-6654,123617-152647,123617-103539,123617-110484,123617-151903,123617-40845,123617-12534",3,1.6543805465038257,117.89999999999998,59900,122.42137281717065,119.22309619820456,90.44612837216712,158.34008719477504,27.250275567606653,0.11736676243993631
Drake Maye,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,RJ Harvey,Atlanta Falcons,168,"123617-138820,123617-152316,123617-167031,123617-90573,123617-167620,123617-103539,123617-110484,123617-40845,123617-12525",3,2.984026167087216,117.7,60000,122.906559830335,119.20815999571587,91.372503840573,158.47730854614792,27.616262630613438,0.13392108425704713
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Parker Washington,Hunter Henry,TreVeyon Henderson,Las Vegas Raiders,151,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-151903,123617-137516,123617-40845,123617-12537",3,2.1688800039533596,117.7,60000,122.63063436630733,119.1995839050614,91.01703325635219,158.2674786958086,27.30888268174061,0.1256386246640554
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,27,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-110484,123617-151903,123617-86080,123617-12546",2,0.37,119.39999999999998,60000,122.43217263359516,119.18192999637046,91.87277525576528,156.89145878986523,26.785706913962063,0.12134242518462378
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,New York Giants,102,"123617-138820,123617-55050,123617-6654,123617-167031,123617-167620,123617-103539,123617-151903,123617-86080,123617-12543",3,2.867668476393783,118.3,60000,122.47209051287048,119.18096796595361,90.57577945354561,157.9751264513738,27.233570321572135,0.12084800149431445
Drake Maye,De'Von Achane,TreVeyon Henderson,Davante Adams,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New York Giants,133,"123617-138820,123617-152316,123617-45889,123617-152647,123617-103539,123617-110484,123617-151903,123617-86080,123617-12543",3,1.6959652825527889,117.79999999999998,60000,122.53447755019967,119.13523016388352,90.26341552083164,158.08714369624735,27.773194651496567,0.12239309985655461
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,Ashton Jeanty,New Orleans Saints,105,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-103539,123617-86518,123617-86080,123617-12542",3,2.390583405711814,118.2,60000,122.47322322354755,119.0925961183958,91.38962892550184,159.39873214499622,27.506196797423122,0.12290419973540125
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Brenton Strange,TreVeyon Henderson,Tennessee Titans,141,"123617-138820,123617-55050,123617-6654,123617-152647,123617-167620,123617-151903,123617-86312,123617-103587,123617-12534",3,2.3796162819299176,117.79999999999998,59900,122.19327206070288,119.08065284891487,90.57316229432672,157.36274134955423,27.085027456080525,0.11492029006931058
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Kyle Pitts Sr.,Tyjae Spears,New Orleans Saints,143,"123617-138820,123617-55050,123617-45889,123617-102965,123617-90573,123617-167620,123617-86080,123617-107293,123617-12542",3,2.905800666948392,117.8,59900,122.44488996843023,119.0539950162088,90.06948796920277,158.95508453430767,27.443610166579607,0.12355863283434948
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,Tyjae Spears,Tennessee Titans,197,"123617-62239,123617-138820,123617-55050,123617-90573,123617-167620,123617-103539,123617-40845,123617-107293,123617-12534",3,1.8639275501752133,117.6,60000,123.11754531632238,119.03574571371767,90.49688724401112,161.04005876442216,28.449160623631695,0.14347697834058767
Josh Allen,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,120,"123617-62239,123617-138820,123617-152647,123617-90573,123617-57403,123617-110484,123617-151903,123617-86080,123617-12534",3,2.669710512449438,117.9,60000,122.07113932281011,119.01036922085294,89.93801723066528,158.00415456721416,27.515954057299048,0.11123619757408544
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Quentin Johnston,Brenton Strange,RJ Harvey,Las Vegas Raiders,159,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-120639,123617-103587,123617-12537",3,2.669073663676898,117.7,60000,122.20386297922046,118.91346335786066,90.92925227905803,156.9580467363233,27.124597305792648,0.12130685607108012
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Adonai Mitchell,Hunter Henry,TreVeyon Henderson,Tennessee Titans,153,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-86518,123617-40845,123617-151789,123617-12534",3,2.5269107597699376,117.7,60000,122.23575709800552,118.8941268976675,91.14878220259192,157.95798837522673,27.012100952575118,0.12370863733276002
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brock Bowers,Tyjae Spears,Las Vegas Raiders,180,"123617-138820,123617-55050,123617-6654,123617-151794,123617-90573,123617-103539,123617-151903,123617-107293,123617-12537",3,1.9746378097755664,117.6,60000,122.04532365854907,118.82992662359317,90.19571439603331,158.29085007466756,27.22333907513565,0.11811177997237934
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Breece Hall,New York Giants,116,"123617-138820,123617-55050,123617-6654,123617-103064,123617-90573,123617-151903,123617-86312,123617-86080,123617-12543",3,2.8830957620475632,118.1,59900,121.58155271919843,118.79798303656695,90.3207168749654,156.8639921412863,26.90683389409045,0.10345214504196407
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New Orleans Saints,100,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-110484,123617-151903,123617-86080,123617-12542",3,2.609748285092929,118.6,60000,121.78423656530364,118.77503050999555,90.995040554891,156.30152499883948,26.43318756297527,0.11384196658609068
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Khalil Shakir,Hunter Henry,RJ Harvey,Tennessee Titans,107,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-86518,123617-110484,123617-40845,123617-12534",3,1.6835295815741065,118.2,60000,122.52302290088704,118.75664762282034,91.13439719897214,157.72686638796034,26.878190008645294,0.14012756353218947
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Khalil Shakir,Hunter Henry,Tyjae Spears,Miami Dolphins,169,"123617-138820,123617-55050,123617-45889,123617-102965,123617-90573,123617-86518,123617-40845,123617-107293,123617-12539",3,1.672346548225286,117.7,60000,122.33062291744235,118.68543934733285,90.72107571750387,157.64008897666568,27.650057730748152,0.13183276525516602
C.J. Stroud,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Troy Franklin,Hunter Henry,RJ Harvey,Miami Dolphins,142,"123617-138820,123617-45889,123617-152647,123617-90573,123617-129471,123617-110484,123617-151903,123617-40845,123617-12539",3,2.368446593597576,117.79999999999998,60000,122.24500797793391,118.64996352696694,91.73106054404245,156.66416231657837,26.454648872082085,0.1358946198208989
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Arizona Cardinals,139,"123617-138820,123617-152316,123617-152647,123617-167031,123617-90573,123617-103539,123617-151903,123617-86080,123617-12546",3,1.5663640182408414,117.8,60000,121.47795474901693,118.6273316464657,89.84447420028617,156.55117324109335,27.133640707845537,0.10505862936878145
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Hunter Henry,RJ Harvey,Las Vegas Raiders,155,"123617-138820,123617-152316,123617-152647,123617-90573,123617-167620,123617-57403,123617-110484,123617-40845,123617-12537",3,1.9981967306502908,117.7,60000,122.61715949415807,118.6271587593541,91.29848184267239,157.67062301903817,27.114391541264304,0.14715435265186566
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,Ashton Jeanty,New Orleans Saints,166,"123617-138820,123617-55050,123617-167031,123617-90573,123617-129471,123617-167620,123617-151903,123617-40845,123617-12542",3,2.5073297035150524,117.7,60000,122.04896386346826,118.61948600130572,91.17942457778467,156.99465903856424,26.669881142351493,0.12858991923726903
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brenton Strange,Ashton Jeanty,Arizona Cardinals,145,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-103539,123617-151903,123617-103587,123617-12546",3,1.55818904589131,117.8,60000,121.78499090596716,118.60816878771405,90.09189710177986,156.52397145589768,27.053148630428854,0.11742892340006168
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Tennessee Titans,33,"123617-138820,123617-55050,123617-6654,123617-167031,123617-90573,123617-86518,123617-151903,123617-86080,123617-12534",2,0.43,119.3,60000,121.7446217530746,118.57811928810594,90.5866293950567,155.77973151721466,26.689040986867337,0.11864429548168381
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,New York Giants,132,"123617-138820,123617-55050,123617-45889,123617-6654,123617-103539,123617-110484,123617-103619,123617-86080,123617-12543",3,2.4236896506051484,117.79999999999998,60000,122.0221180608856,118.57704960455388,90.41928427666949,158.76163939611484,27.467578188013412,0.12542308727586038
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Troy Franklin,George Kittle,RJ Harvey,Tennessee Titans,188,"123617-138820,123617-6654,123617-152647,123617-90573,123617-39793,123617-86518,123617-110484,123617-151903,123617-12534",3,2.7708770535161227,117.6,60000,121.40208911203752,118.55701939938965,90.47234145498913,155.92886773112735,26.605607711490592,0.10693496436915155
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Greg Dortch,Kyle Pitts Sr.,TreVeyon Henderson,New York Giants,176,"123617-138820,123617-55050,123617-152316,123617-152647,123617-90573,123617-151903,123617-69558,123617-86080,123617-12543",3,1.6225801447675332,117.6,59900,122.48590831781662,118.5364755350258,91.16563170706335,159.0506077674718,27.60402285719869,0.14307453675219925
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Hunter Henry,Woody Marks,Tennessee Titans,199,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-57403,123617-138774,123617-40845,123617-12534",3,2.4507528349079486,117.6,59900,122.1451554157604,118.50632957192022,90.59117139613193,157.77049141693954,27.033333782734097,0.13460514611646826
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,Ashton Jeanty,Miami Dolphins,135,"123617-138820,123617-6654,123617-152647,123617-167031,123617-90573,123617-103539,123617-86518,123617-86080,123617-12539",3,1.577725866843661,117.8,60000,121.65534613984288,118.49499258036342,90.47170914284135,156.01914654742072,26.43199052068235,0.11956547718215038
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Khalil Shakir,Kyle Pitts Sr.,Tyjae Spears,Seattle Seahawks,178,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-86518,123617-86080,123617-12550,123617-107293",3,2.226713097266618,117.6,60000,121.74039500787691,118.48392090282567,90.35472709860039,157.069359300067,26.76525544427627,0.12166796284948717
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,Ashton Jeanty,New York Giants,126,"123617-138820,123617-55050,123617-152316,123617-167031,123617-90573,123617-86518,123617-86312,123617-86080,123617-12543",3,2.731885957815714,117.9,60000,121.7787132792535,118.3037378013803,89.78346382994816,156.95709134276154,27.8257244805045,0.12488355802947264
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Tre Tucker,Kyle Pitts Sr.,Woody Marks,Tennessee Titans,192,"123617-138820,123617-55050,123617-45889,123617-102965,123617-90573,123617-138774,123617-103619,123617-86080,123617-12534",3,2.656988697115573,117.6,60000,121.65338277984911,118.2815079566688,89.82688997444232,156.76801562450157,27.32354607175893,0.12340546187983296
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,New Orleans Saints,115,"123617-138820,123617-6654,123617-152647,123617-167031,123617-90573,123617-167620,123617-151903,123617-86080,123617-12542",3,1.9482964592696417,118.1,60000,121.39501944963523,118.27136271239718,90.49497045655652,156.3798387103142,26.432928209790926,0.11817293613656576
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Khalil Shakir,Kyle Pitts Sr.,Tyjae Spears,Tennessee Titans,119,"123617-138820,123617-55050,123617-152316,123617-45889,123617-90573,123617-86518,123617-86080,123617-107293,123617-12534",3,2.147804777722196,118.0,59900,121.77514238029234,118.21381029740138,90.04150134337819,157.64355078428736,27.79134558141776,0.12814536354339692
Bo Nix,De'Von Achane,Christian McCaffrey,Courtland Sutton,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Ashton Jeanty,Los Angeles Chargers,189,"123617-138820,123617-55050,123617-102965,123617-167031,123617-57403,123617-151903,123617-86312,123617-86080,123617-12548",3,2.27635214987212,117.6,60000,121.34707522702946,118.19665405156512,91.15189158095872,155.31629285094346,26.267600727687835,0.1199356274721957
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Miami Dolphins,182,"123617-138820,123617-55050,123617-152316,123617-45889,123617-103539,123617-151903,123617-86080,123617-107293,123617-12539",3,2.6846292465231976,117.6,59900,121.61394517830057,118.00360397734201,89.63439975113859,157.7616358049473,27.642447234564745,0.1306085951913876
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Brenton Strange,Ashton Jeanty,Tennessee Titans,158,"123617-138820,123617-55050,123617-152316,123617-167031,123617-90573,123617-103539,123617-86312,123617-103587,123617-12534",3,2.993248017895599,117.7,60000,121.28346537342726,117.9053658430731,89.5676046416218,157.1785089327432,27.81379020436093,0.12145412421441612
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Wan'Dale Robinson,Kyle Pitts Sr.,Tyjae Spears,Minnesota Vikings,137,"123617-138820,123617-55050,123617-45889,123617-6654,123617-90573,123617-103539,123617-86080,123617-107293,123617-12540",3,1.9060819177493185,117.8,60000,121.43912256973768,117.89866953663793,90.54612173381807,157.6612971550414,27.228005948479638,0.13002983177684535
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Troy Franklin,Alec Pierce,Brock Bowers,RJ Harvey,New York Giants,187,"123617-138820,123617-6654,123617-152647,123617-151794,123617-90573,123617-110484,123617-151903,123617-86312,123617-12543",3,2.174389568542648,117.6,60000,121.13145643768758,117.80388012522906,90.45671851434025,155.34850935756336,26.467268051262927,0.12572420795427497
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Davante Adams,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Tennessee Titans,171,"123617-138820,123617-55050,123617-45889,123617-89951,123617-86518,123617-110484,123617-151903,123617-40845,123617-12534",3,1.7383405347937977,117.59999999999998,59900,121.14658129877348,117.76592255105837,90.10077386387732,156.69943694999787,26.762690653490534,0.12631983799708843
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Davante Adams,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,186,"123617-138820,123617-45889,123617-6654,123617-152647,123617-86518,123617-110484,123617-151903,123617-86080,123617-12546",3,2.283412388304088,117.59999999999998,60000,121.50032552675053,117.6503047109924,90.7788904531553,156.48683541525116,27.158718901802846,0.14176003034894835
Matthew Stafford,De'Von Achane,Breece Hall,Davante Adams,Jaylen Waddle,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,146,"123617-138820,123617-45889,123617-6654,123617-103064,123617-90573,123617-86518,123617-110484,123617-86080,123617-12534",3,2.9360595751369174,117.8,60000,120.74531914850142,117.56069400379307,90.28289701507728,156.1741667772843,26.418899134183643,0.12054344613427645
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Hunter Henry,Ashton Jeanty,Minnesota Vikings,122,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-86518,123617-151903,123617-40845,123617-12540",3,1.9673528809284735,117.9,60000,120.85695454375649,117.50011872691405,90.28200722255477,155.4578038406237,26.46713355277678,0.1268303501831332
Matthew Stafford,De'Von Achane,Woody Marks,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,181,"123617-138820,123617-45889,123617-6654,123617-90573,123617-167620,123617-138774,123617-110484,123617-86080,123617-12546",3,2.022388506952432,117.6,60000,120.8573932582692,117.36049494837394,89.75717187921353,155.84454580905174,26.956410487705057,0.1297241823606377
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Hunter Henry,Ashton Jeanty,New York Giants,165,"123617-138820,123617-55050,123617-152316,123617-167031,123617-90573,123617-151903,123617-103619,123617-40845,123617-12543",3,2.6483829067051636,117.7,60000,120.77236885378038,117.20419770116249,88.55846164585411,155.73729805516638,27.66455832332324,0.12897987059528307
Matthew Stafford,De'Von Achane,Ashton Jeanty,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Minnesota Vikings,162,"123617-138820,123617-45889,123617-6654,123617-167031,123617-90573,123617-110484,123617-151903,123617-86080,123617-12540",3,2.1011381547997066,117.7,59900,119.17933322843234,115.57739138786013,89.07905027768511,154.13640543022478,26.513254935577756,0.13585438111330553
