QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,milp_projection,total_salary,mean,median,p10,p90,std,skewness
matthew stafford,devon achane,christian mccaffrey,jaylen waddle,tetairoa mcmillan,khalil shakir,kyle pitts sr,rj harvey,giants,34,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,khalil shakir,kyle pitts sr,giants",2,0.4399999999999999,119.4,59900,127.86969627718234,124.27697757155579,101.60100405535015,158.90107218570756,23.217770064626716,0.1547400415985778
matthew stafford,devon achane,christian mccaffrey,jaylen waddle,troy franklin,michael pittman,oronde gadsden,rj harvey,titans,44,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,troy franklin,michael pittman,oronde gadsden,titans",2,0.54,119.3,59900,126.64536335266537,124.12868053685844,100.58624016916528,154.64437408776527,22.129503156352154,0.11372522907657466
cj stroud,devon achane,christian mccaffrey,jaylen waddle,troy franklin,michael pittman,kyle pitts sr,rj harvey,seahawks,93,"cj stroud,devon achane,christian mccaffrey,rj harvey,jaylen waddle,troy franklin,michael pittman,kyle pitts sr,seahawks",2,1.03,119.1,59900,126.22545741590619,124.1197332876803,102.51869059096897,151.54126923834679,20.479810115292295,0.10281951426168452
bo nix,devon achane,christian mccaffrey,jaylen waddle,troy franklin,alec pierce,hunter henry,rj harvey,chargers,22,"bo nix,devon achane,christian mccaffrey,rj harvey,jaylen waddle,troy franklin,alec pierce,hunter henry,chargers",2,0.32,119.6,59900,126.38403986105585,124.04002234144028,102.8726347164403,152.99323578733546,20.096148857829874,0.11664013519198724
matthew stafford,devon achane,christian mccaffrey,jaylen waddle,wandale robinson,troy franklin,kyle pitts sr,rj harvey,dolphins,2,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,troy franklin,kyle pitts sr,dolphins",1,0.0,120.5,60000,126.24954710373177,123.99086335826621,103.75279203226191,152.08599687698893,19.564236671516632,0.11544962286997656
matthew stafford,devon achane,christian mccaffrey,tetairoa mcmillan,troy franklin,alec pierce,kyle pitts sr,rj harvey,chargers,24,"matthew stafford,devon achane,christian mccaffrey,rj harvey,tetairoa mcmillan,troy franklin,alec pierce,kyle pitts sr,chargers",2,0.3399999999999999,119.6,60000,126.95146916947981,123.8096502735726,100.96534896579418,156.20577666396886,22.27085294050882,0.1410731283754517
drake maye,devon achane,treveyon henderson,jaylen waddle,troy franklin,michael pittman,kyle pitts sr,rj harvey,chargers,18,"drake maye,devon achane,treveyon henderson,rj harvey,jaylen waddle,troy franklin,michael pittman,kyle pitts sr,chargers",1,0.0,119.7,60000,126.30479051200179,123.71206609834101,101.33815856398684,153.28667347128948,21.19781283504183,0.122310939993525
bo nix,devon achane,treveyon henderson,jaylen waddle,tetairoa mcmillan,troy franklin,hunter henry,rj harvey,chargers,50,"bo nix,devon achane,treveyon henderson,rj harvey,jaylen waddle,tetairoa mcmillan,troy franklin,hunter henry,chargers",2,0.6000000000000001,119.3,60000,126.16734296618547,123.69603135398833,99.62161319288344,154.76607527522893,22.11143279939906,0.11176623580287867
cj stroud,devon achane,christian mccaffrey,jaylen waddle,tetairoa mcmillan,troy franklin,kyle pitts sr,rj harvey,chargers,15,"cj stroud,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,troy franklin,kyle pitts sr,chargers",1,0.0,119.8,60000,125.83165458216877,123.55749123588194,99.24950850986382,154.5703557257119,22.016685407412393,0.10329272114326439
matthew stafford,devon achane,christian mccaffrey,jaylen waddle,tetairoa mcmillan,alec pierce,hunter henry,rj harvey,saints,77,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,alec pierce,hunter henry,saints",2,0.8700000000000001,119.1,60000,126.40063324017235,123.54133756335276,100.07501099829622,155.502249293757,21.954778250176094,0.13023568920795933
matthew stafford,devon achane,christian mccaffrey,jaylen waddle,troy franklin,tre tucker,kyle pitts sr,rj harvey,chargers,11,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,troy franklin,tre tucker,kyle pitts sr,chargers",1,0.0,119.9,60000,125.73984617698468,123.34774523649097,99.48699337305837,152.62217233125696,21.954659934278748,0.10895641051396246
matthew stafford,devon achane,christian mccaffrey,jaylen waddle,michael pittman,jayden higgins,kyle pitts sr,rj harvey,chargers,45,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,michael pittman,jayden higgins,kyle pitts sr,chargers",2,0.55,119.3,60000,126.12905386316801,123.34555163392324,100.60114787797129,155.19081553743575,21.787491008627057,0.1277568962916661
matthew stafford,devon achane,christian mccaffrey,jaylen waddle,stefon diggs,troy franklin,kyle pitts sr,rj harvey,titans,75,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,stefon diggs,troy franklin,kyle pitts sr,titans",2,0.8500000000000001,119.1,59800,125.30270368593577,123.32967296312376,100.62206570165432,152.73760702012217,20.942058456261822,0.09421379120551841
matthew stafford,devon achane,christian mccaffrey,jaylen waddle,troy franklin,michael pittman,hunter henry,rj harvey,cardinals,23,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,troy franklin,michael pittman,hunter henry,cardinals",2,0.3299999999999999,119.6,59900,126.81871349437343,123.29103966851964,102.0101164708587,157.2040999881136,22.616144719896,0.15598033482472357
matthew stafford,devon achane,christian mccaffrey,jaylen waddle,wandale robinson,alec pierce,kyle pitts sr,rj harvey,falcons,74,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,alec pierce,kyle pitts sr,falcons",2,0.8400000000000001,119.1,59900,126.07234618668082,123.28782811357505,103.25436586599633,151.55253669183764,19.927693123711705,0.1397310795494191
matthew stafford,devon achane,christian mccaffrey,jaylen waddle,wandale robinson,michael pittman,brenton strange,rj harvey,dolphins,53,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,michael pittman,brenton strange,dolphins",2,0.63,119.3,60000,125.83309590121758,123.26689534829498,103.6649877436375,152.38669637916476,19.404389205401866,0.1322484581070043
matthew stafford,devon achane,christian mccaffrey,jaylen waddle,wandale robinson,alec pierce,hunter henry,rj harvey,dolphins,63,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,wandale robinson,alec pierce,hunter henry,dolphins",2,0.73,119.2,59900,126.02772098563759,123.0751004259622,102.73057959865923,154.1488258831576,20.42306135859122,0.14457286828026514
trevor lawrence,devon achane,christian mccaffrey,jaylen waddle,tetairoa mcmillan,alec pierce,kyle pitts sr,rj harvey,chargers,94,"trevor lawrence,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,alec pierce,kyle pitts sr,chargers",2,1.04,119.1,60000,125.20810034885749,122.7321088716792,101.01438077022011,150.66811656174713,21.455677614858413,0.11540029271616283
matthew stafford,devon achane,christian mccaffrey,jaylen waddle,tetairoa mcmillan,alec pierce,kyle pitts sr,rj harvey,dolphins,8,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,alec pierce,kyle pitts sr,dolphins",1,0.0,119.9,60000,125.12177164371651,122.60141131418465,100.663361876821,153.02291099155988,20.984318090890035,0.12010684924882252
matthew stafford,devon achane,christian mccaffrey,jaylen waddle,troy franklin,alec pierce,hunter henry,rj harvey,falcons,56,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,troy franklin,alec pierce,hunter henry,falcons",2,0.66,119.3,60000,124.35624199569877,122.28772523161257,99.28352760935091,152.1852264752863,20.65414207836678,0.10015021472389159
cj stroud,devon achane,christian mccaffrey,davante adams,jaylen waddle,troy franklin,kyle pitts sr,rj harvey,titans,76,"cj stroud,devon achane,christian mccaffrey,rj harvey,davante adams,jaylen waddle,troy franklin,kyle pitts sr,titans",2,0.8599999999999999,119.1,59900,125.20273347046867,122.1298551157137,100.76110429508428,151.20686462698157,21.201249391125042,0.14493855046303547
drake maye,devon achane,ashton jeanty,jaylen waddle,tetairoa mcmillan,troy franklin,kyle pitts sr,rj harvey,chargers,72,"drake maye,devon achane,ashton jeanty,rj harvey,jaylen waddle,tetairoa mcmillan,troy franklin,kyle pitts sr,chargers",2,0.8200000000000001,119.1,60000,124.9576650112664,121.94152952750565,100.01266043414887,153.2078767114219,21.43183318295313,0.14073156775780532
matthew stafford,devon achane,christian mccaffrey,jaylen waddle,troy franklin,michael pittman,dalton schultz,rj harvey,dolphins,64,"matthew stafford,devon achane,christian mccaffrey,rj harvey,jaylen waddle,troy franklin,michael pittman,dalton schultz,dolphins",2,0.74,119.2,59900,123.83120668395631,121.64066350321085,99.80580237090842,149.0694289896704,20.8738777407255,0.1049418420455561
justin herbert,devon achane,christian mccaffrey,jaylen waddle,tetairoa mcmillan,michael pittman,kyle pitts sr,rj harvey,titans,59,"justin herbert,devon achane,christian mccaffrey,rj harvey,jaylen waddle,tetairoa mcmillan,michael pittman,kyle pitts sr,titans",2,0.69,119.2,60000,124.37744724610222,121.34672952984805,99.30630347397653,154.09307989553776,21.514040122784895,0.14087162146009147
matthew stafford,devon achane,treveyon henderson,jaylen waddle,troy franklin,michael pittman,hunter henry,rj harvey,chargers,28,"matthew stafford,devon achane,treveyon henderson,rj harvey,jaylen waddle,troy franklin,michael pittman,hunter henry,chargers",2,0.38,119.5,60000,123.57803438548025,120.92393447957772,98.17099496433987,152.46588908538936,21.32181893850475,0.12447811856752651
matthew stafford,devon achane,treveyon henderson,jaylen waddle,wandale robinson,troy franklin,kyle pitts sr,rj harvey,chargers,29,"matthew stafford,devon achane,treveyon henderson,rj harvey,jaylen waddle,wandale robinson,troy franklin,kyle pitts sr,chargers",2,0.39,119.5,59900,123.60251875478171,120.76938281921898,99.84570331466053,148.63566038914777,19.804229429909814,0.14305711543029923
