QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,milp_projection,total_salary,mean,median,p10,p90,std,skewness
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Minnesota Vikings,8,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12540",1,0.0,119.89999999999998,60000,124.54883731023858,120.8744800377527,93.41879896371614,159.6090433934834,27.579311363299492,0.13322875339720922
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,64,"123617-138820,123617-55050,123617-6654,123617-167620,123617-86518,123617-110484,123617-151903,123617-86080,123617-12525",1,0.0,119.0,60000,124.47025606151189,120.8508698438201,92.10902041933251,161.09086670637993,27.417621835925935,0.13200948788888828
Sam Darnold,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,102,"123617-138820,123617-55050,123617-63589,123617-167620,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",1,0.0,118.29999999999998,60000,123.84747535909152,120.84800716702591,93.28515477828226,158.06844271532634,26.25965616750576,0.11422343738747083
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Dalton Schultz,RJ Harvey,Las Vegas Raiders,68,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-55042,123617-12537",1,0.0,119.0,60000,123.67644750240102,120.84383661915109,92.18732060850817,157.89346046716497,27.025794835128988,0.10481138114643014
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Brenton Strange,RJ Harvey,Tennessee Titans,41,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-110484,123617-103587,123617-12534",1,0.0,119.2,59900,124.57621414038877,120.80537888195677,92.67994076503922,161.7397551984619,27.799463047711857,0.13564417600297407
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Cade Otton,Tyjae Spears,Los Angeles Chargers,195,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-86811,123617-107293,123617-12548",2,0.8090909090909091,117.6,60000,123.01102017156403,120.79222060246451,91.65215468993296,157.19809705626898,27.542516973146387,0.08055907059121789
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Brenton Strange,RJ Harvey,Miami Dolphins,73,"123617-138820,123617-55050,123617-6654,123617-90573,123617-86518,123617-110484,123617-151903,123617-103587,123617-12539",1,0.0,119.0,59900,123.96020458069837,120.78898626690338,92.25625221400914,159.2103043547491,27.165420792371325,0.11673731609140198
Drake Maye,De'Von Achane,TreVeyon Henderson,Tetairoa McMillan,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,189,"123617-138820,123617-152316,123617-152647,123617-167620,123617-110484,123617-151903,123617-86312,123617-86080,123617-12550",2,0.7181818181818183,117.7,59900,123.52467334561958,120.75468650453757,91.70450735213684,159.06345372091477,27.204341385443108,0.10182149980532909
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Tony Pollard,Los Angeles Chargers,91,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-151903,123617-63759,123617-86080,123617-12548",1,0.0,126.8,60000,123.91470413930521,120.74664685805911,92.40863915088845,160.24703892593632,27.09630734452277,0.11691841404679429
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Brenton Strange,RJ Harvey,Arizona Cardinals,134,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-151903,123617-103587,123617-12546",2,0.3909090909090909,117.89999999999998,59900,123.95267193130738,120.74040634530719,91.48403701420848,159.47356870673428,27.505986308237883,0.11678423562067035
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Parker Washington,Hunter Henry,RJ Harvey,Los Angeles Chargers,94,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-137516,123617-40845,123617-12548",1,0.0,126.59999999999998,59900,124.41540852588648,120.6950666768609,92.3263011548669,160.54052445721098,27.49996817815443,0.13528531469287144
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Hunter Henry,TreVeyon Henderson,New Orleans Saints,112,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-151903,123617-103619,123617-40845,123617-12542",2,0.3424242424242424,118.19999999999996,60000,123.59379158600366,120.69164041328638,91.98562964790791,159.66447988015503,27.720493037638505,0.10469334613842478
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,New York Giants,5,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-110484,123617-86080,123617-12543",1,0.0,119.9,60000,124.0240010962297,120.68172846230402,91.96444101377334,158.43991677540248,27.26091166001807,0.12260311304363247
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Hunter Henry,RJ Harvey,New Orleans Saints,58,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-86312,123617-40845,123617-12542",1,0.0,119.09999999999998,60000,123.79341687279671,120.67915565177314,91.75912857725635,159.83219521051655,27.580005545318013,0.11291735296812679
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Tetairoa McMillan,Courtland Sutton,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,173,"123617-138820,123617-6654,123617-152647,123617-167620,123617-57403,123617-86518,123617-110484,123617-86080,123617-12548",2,0.7303030303030302,117.7,60000,123.94540800061408,120.67468072198545,91.83874048183465,159.65839582977554,27.74103028704728,0.11790215593239088
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Darnell Mooney,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,88,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-69777,123617-110484,123617-86080,123617-12534",1,0.0,128.1,59900,123.628209179512,120.65417379667448,92.41848742768134,158.93853345097997,27.01435908792264,0.1100909102880446
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Denver Broncos,61,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-86312,123617-86080,123617-12531",1,0.0,119.0,59900,124.36254923592602,120.63415261369644,92.47391777646054,159.03988226620652,27.619617643943126,0.1349908847506151
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Hunter Henry,RJ Harvey,Miami Dolphins,39,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-86312,123617-40845,123617-12539",1,0.0,119.2,59900,123.67420585800568,120.6123371112432,92.5906279598956,158.01868752940388,26.6073293737846,0.11507613950084136
Bo Nix,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,87,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-110484,123617-151903,123617-86080,123617-12546",1,0.0,130.2,60000,123.18135731343071,120.60157467578914,91.17764256139232,156.95132334199175,26.582311358269767,0.09704884586114067
Matthew Stafford,De'Von Achane,Christian McCaffrey,Michael Wilson,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,62,"123617-138820,123617-55050,123617-6654,123617-89612,123617-90573,123617-110484,123617-151903,123617-86080,123617-12534",1,0.0,129.6,60000,123.10701870900922,120.57444632387848,91.19891988144684,157.52763831261885,26.92648653777137,0.09405506290537237
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,96,"123617-62239,123617-138820,123617-55050,123617-90573,123617-110484,123617-151903,123617-103619,123617-86080,123617-12534",1,0.0,118.5,59900,123.54625535580628,120.54111244911974,91.0966266606926,159.17578277776659,27.26094132876157,0.11023621196513772
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Jakobi Meyers,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,93,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-63634,123617-86080,123617-12548",1,0.0,126.9,59900,123.61498283104451,120.49651575898378,92.47195806742891,158.79629210274734,26.771631780571262,0.11648401179355365
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Tre Tucker,Brenton Strange,RJ Harvey,Los Angeles Chargers,154,"123617-138820,123617-55050,123617-152316,123617-90573,123617-110484,123617-86312,123617-103619,123617-103587,123617-12548",2,0.4575757575757576,117.79999999999998,59900,123.88787161695366,120.48633725533955,92.7727924708904,158.50236363000784,27.327696980532735,0.12447204621879558
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Houston Texans,81,"123617-138820,123617-55050,123617-102965,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12556",1,0.0,118.89999999999998,60000,123.93568268615687,120.46141111576019,91.95961703617262,159.64126992745346,27.054031819177485,0.12841973402034343
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Hunter Henry,RJ Harvey,Atlanta Falcons,28,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-86312,123617-40845,123617-12525",1,0.0,119.29999999999998,60000,123.88663090157831,120.46020232091445,92.27536730195041,158.71005831305277,27.060879245683125,0.1266192627946657
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New York Giants,54,"123617-138820,123617-55050,123617-152316,123617-90573,123617-57403,123617-110484,123617-151903,123617-86080,123617-12543",1,0.0,119.09999999999998,59900,123.45589587312936,120.4503583092866,91.67763692832784,159.13327904567697,27.54053223407599,0.10913142630279321
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,119,"123617-138820,123617-6654,123617-152647,123617-90573,123617-86518,123617-110484,123617-86312,123617-86080,123617-12550",2,0.3787878787878788,118.0,59900,122.77277761040521,120.39956682278451,91.96740924331093,157.07198722142547,25.889457999885416,0.09166707111563364
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Kimani Vidal,Tennessee Titans,98,"123617-138820,123617-55050,123617-152316,123617-90573,123617-128633,123617-103539,123617-151903,123617-86080,123617-12534",1,0.0,130.0,60000,123.71928954146783,120.34651534535323,91.57496274943433,160.269247989633,27.532377530363732,0.12250210474540327
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Jayden Higgins,Brenton Strange,RJ Harvey,Los Angeles Chargers,99,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-147315,123617-103587,123617-12548",1,0.0,126.2,60000,124.52813347188419,120.3384025313146,94.08225422331817,159.62355202601648,27.421205812997623,0.15279163757939707
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Hunter Henry,TreVeyon Henderson,Miami Dolphins,199,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-86518,123617-86312,123617-40845,123617-12539",2,0.9181818181818182,117.6,60000,123.465111676892,120.31707837978828,91.22409705674953,158.93584592199346,26.762901486586713,0.1176267565264353
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Las Vegas Raiders,12,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-86518,123617-110484,123617-86080,123617-12537",1,0.0,119.6,60000,124.02474451872966,120.31036367198101,92.80026515231613,160.16327502626103,27.185623109525427,0.13663033699040694
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Dalton Schultz,TreVeyon Henderson,Tennessee Titans,183,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-167620,123617-103619,123617-55042,123617-12534",2,0.6454545454545455,117.7,60000,123.80498076968053,120.3034761721845,91.72787039319856,158.90378996695992,27.79027851724057,0.12599746329723738
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Tampa Bay Buccaneers,107,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-86312,123617-86080,123617-12551",1,0.0,118.2,60000,123.23307519892899,120.29944656433842,92.3880578438401,157.82130840561211,26.95625422898282,0.10882923902076809
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,23,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-110484,123617-151903,123617-86080,123617-12546",1,0.0,130.0,60000,123.10066287049325,120.27546351447288,92.55631335562404,156.40449578835785,26.16894914185077,0.1079599849694449
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brenton Strange,RJ Harvey,Atlanta Falcons,167,"123617-138820,123617-6654,123617-152647,123617-90573,123617-167620,123617-110484,123617-151903,123617-103587,123617-12525",2,0.6393939393939394,117.7,59800,123.19336496915251,120.22926325379318,92.61662876943585,157.5008444468046,26.727388344087146,0.11090128512369511
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Tre Tucker,Hunter Henry,RJ Harvey,Los Angeles Chargers,149,"123617-138820,123617-152316,123617-152647,123617-90573,123617-103539,123617-110484,123617-103619,123617-40845,123617-12548",2,0.5484848484848485,117.8,59900,123.70635614119202,120.22908024980303,91.81264037606923,159.2639764864459,27.081333530583958,0.12840120622058612
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brenton Strange,RJ Harvey,Miami Dolphins,74,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-103587,123617-12539",1,0.0,119.0,59800,123.73955883007834,120.22588197932077,92.92760892131736,158.4186357442375,26.796950384825724,0.13112226579138078
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,51,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-151903,123617-103619,123617-86080,123617-12534",1,0.0,127.2,59900,122.85279023225388,120.19172378749346,91.60001108615498,156.85897198632819,26.285852292122676,0.10123569192990894
Josh Allen,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,140,"123617-62239,123617-138820,123617-152647,123617-90573,123617-110484,123617-151903,123617-86312,123617-86080,123617-12539",2,0.4636363636363636,117.8,59900,124.2710942067133,120.1885575049258,91.71660400010926,161.90838223969587,28.58538143938408,0.14281903883090072
Matthew Stafford,De'Von Achane,Breece Hall,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Hunter Henry,RJ Harvey,Los Angeles Chargers,145,"123617-138820,123617-6654,123617-103064,123617-90573,123617-103539,123617-86518,123617-110484,123617-40845,123617-12548",2,0.5242424242424242,117.8,60000,122.75815003637278,120.16982323733617,91.86246674927,158.02177022403862,26.67157354900476,0.09704439800977512
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,Devin Neal,Miami Dolphins,90,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-151903,123617-154971,123617-86080,123617-12539",1,0.0,128.29999999999998,60000,122.95484939558358,120.1591040192616,91.34426501397054,158.54060969670786,27.431310812607276,0.1019180379465157
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Hunter Henry,RJ Harvey,Las Vegas Raiders,56,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-110484,123617-151903,123617-40845,123617-12537",1,0.0,119.09999999999998,60000,123.12523485011378,120.14859961250991,91.28560224302623,158.45018808958253,27.238714037437795,0.10927958028828695
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,TreVeyon Henderson,New Orleans Saints,194,"123617-138820,123617-55050,123617-152647,123617-89951,123617-90573,123617-103539,123617-86312,123617-86080,123617-12542",2,0.7848484848484849,117.6,59900,123.30457557334266,120.14416975510801,90.10754491837777,158.6940936604355,27.351608715248734,0.11554734681739944
Drake Maye,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Tre Tucker,Hunter Henry,TreVeyon Henderson,Tennessee Titans,193,"123617-138820,123617-55050,123617-152316,123617-152647,123617-103539,123617-151903,123617-103619,123617-40845,123617-12534",2,0.7424242424242424,117.69999999999996,59900,123.36609432850196,120.07734219297122,91.91070606486592,158.81935938356372,27.080272170244054,0.12144457466511141
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Las Vegas Raiders,33,"123617-138820,123617-55050,123617-152316,123617-90573,123617-86518,123617-110484,123617-151903,123617-40845,123617-12537",1,0.0,119.29999999999998,60000,123.90064073258851,120.06922949871735,92.41035605209628,158.88689223862443,26.902385671182362,0.14241901371503066
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Washington Commanders,83,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-151903,123617-40845,123617-12552",1,0.0,118.89999999999998,60000,123.6084478469342,120.05680178290271,92.16154790834156,158.3019722646857,27.635222987403395,0.12851881331481885
Bo Nix,De'Von Achane,Christian McCaffrey,Nico Collins,Jaylen Waddle,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,126,"123617-138820,123617-55050,123617-91419,123617-102965,123617-90573,123617-110484,123617-86312,123617-86080,123617-12534",1,0.0,130.5,60000,123.16432404257374,120.05517341385064,91.18251705728278,158.4629057573309,27.535121226353667,0.11291581406757542
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Jordan Addison,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,176,"123617-138820,123617-55050,123617-152316,123617-90573,123617-110484,123617-151903,123617-129210,123617-86080,123617-12539",1,0.0,125.09999999999998,60000,123.25638878503983,120.04484885934454,91.86752657726879,159.86921516646694,26.96991035306724,0.11907862813233445
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brenton Strange,Tyjae Spears,Seattle Seahawks,178,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-151903,123617-103587,123617-12550,123617-107293",2,0.5909090909090909,117.7,60000,123.13999843202237,120.04433035158051,90.93292892372826,159.23505273462735,28.162664117459023,0.1099209956675491
C.J. Stroud,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Troy Franklin,Hunter Henry,RJ Harvey,Miami Dolphins,158,"123617-138820,123617-45889,123617-152647,123617-90573,123617-129471,123617-110484,123617-151903,123617-40845,123617-12539",2,0.5,117.79999999999998,60000,122.95841202029213,120.02271836402167,91.84574624344644,157.93781519861372,26.741533030908407,0.10978030514844922
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Hunter Henry,RJ Harvey,New York Giants,70,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-86312,123617-40845,123617-12543",1,0.0,119.0,60000,123.45992971950379,120.0063055870977,91.42372977425201,159.92914330014437,28.167129074707677,0.12261186162232024
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,Ashton Jeanty,New Orleans Saints,104,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-103539,123617-86518,123617-86080,123617-12542",2,0.306060606060606,118.2,60000,122.73615612468323,119.97608257935457,91.46812920579109,157.1796263476115,26.48670868921423,0.10420598413016895
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,144,"123617-138820,123617-45889,123617-152647,123617-102965,123617-110484,123617-151903,123617-86312,123617-86080,123617-12548",2,0.5181818181818182,117.8,59900,123.42333875707239,119.92066335310955,91.32234887862344,158.81691504873248,27.77868263368915,0.12609220711261881
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,RJ Harvey,New York Jets,82,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12544",1,0.0,118.89999999999998,60000,123.23367706817298,119.90156283397641,91.26032905504343,159.0824930722242,27.31773227389736,0.12197623875904476
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Troy Franklin,Tre Tucker,Hunter Henry,RJ Harvey,Seattle Seahawks,159,"123617-138820,123617-6654,123617-152647,123617-90573,123617-110484,123617-151903,123617-103619,123617-40845,123617-12550",2,0.5606060606060606,117.79999999999998,59900,123.10352234807783,119.90048850827083,91.54945828954003,157.90485875543885,27.45030109609694,0.11668483447937239
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Kyle Pitts Sr.,Ashton Jeanty,Arizona Cardinals,162,"123617-138820,123617-55050,123617-167031,123617-90573,123617-129471,123617-167620,123617-103539,123617-86080,123617-12546",2,0.5727272727272728,117.7,60000,122.50605892623312,119.89811461337116,91.37944262911809,158.0195952249915,26.48667967477116,0.09846248547891998
Drake Maye,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,46,"123617-138820,123617-152316,123617-167031,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12548",1,0.0,119.1,60000,123.73094070549003,119.87907850641162,91.47667134935482,160.0224309883165,28.235726886392214,0.13641802864068495
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Brenton Strange,TreVeyon Henderson,Tennessee Titans,156,"123617-138820,123617-55050,123617-6654,123617-152647,123617-167620,123617-151903,123617-86312,123617-103587,123617-12534",2,0.4878787878787879,117.79999999999998,59900,123.07874008766841,119.85928866144218,90.769780850326,158.83162577220622,27.756589504350778,0.11598872497363509
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Carolina Panthers,97,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-151903,123617-40845,123617-12553",1,0.0,118.5,60000,123.60821112437205,119.77589136818025,91.98813044293934,158.94865347564155,28.38702261330503,0.13500252592167172
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Kyle Pitts Sr.,Woody Marks,Tennessee Titans,60,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-138774,123617-86080,123617-12534",1,0.0,130.4,60000,123.47064497260953,119.77259755048797,91.87222496688426,159.07013157896412,27.81953313191812,0.1329298879526734
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Chimere Dike,Kyle Pitts Sr.,TreVeyon Henderson,Miami Dolphins,92,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-151903,123617-129112,123617-86080,123617-12539",1,0.0,126.3,60000,123.51223784972052,119.76253068251378,92.36305594652886,160.33927002250726,27.459574574081902,0.13655372398762322
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,TreVeyon Henderson,Arizona Cardinals,72,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-151903,123617-86312,123617-86080,123617-12546",1,0.0,119.0,60000,123.60203081939324,119.75436336499884,91.94092276116817,159.22111670305515,27.485642703626336,0.13998826572415396
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brenton Strange,TreVeyon Henderson,Tennessee Titans,125,"123617-138820,123617-55050,123617-152647,123617-89951,123617-90573,123617-103539,123617-151903,123617-103587,123617-12534",2,0.4151515151515151,117.9,59900,122.49703179877727,119.73527249542386,91.20338027010757,157.67357508636132,26.433734640030796,0.10447858923313294
Bo Nix,Bijan Robinson,De'Von Achane,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,108,"123617-136855,123617-138820,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12534",1,0.0,136.0,60000,123.17147511644976,119.73375663934652,91.7460514480854,158.73818599920443,27.22594255474166,0.12626627967759815
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,42,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-86518,123617-110484,123617-86080,123617-12546",1,0.0,119.2,59900,124.0496421008828,119.70758840687822,92.43339071699087,160.87748325421262,27.878037219642604,0.15575177189824613
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Tennessee Titans,26,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-167620,123617-151903,123617-86080,123617-12534",1,0.0,132.6,59900,123.47980150562529,119.68066231730037,91.72980593879073,159.56165380548777,27.546272252577158,0.13791845057980495
Josh Allen,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,172,"123617-62239,123617-138820,123617-152647,123617-90573,123617-103539,123617-86518,123617-110484,123617-86080,123617-12534",2,0.7242424242424242,117.7,59900,123.47277024685081,119.67984724154906,91.31347795892484,159.351993840382,27.89158987949738,0.13598805309014925
