id,name,position,team,opponent,game,salary,fppg,injury_status,fpProjPts,espnScoreProjection,espnSimulationProjection,espnOutsideProjection,espnLowScore,espnHighScore,tdOdds,tdProbability,espnOutsideProjection_fp,espnScoreProjection_fp,espnSimulationProjection_fp,espnLowScore_fp,espnHighScore_fp,consensus,floor_shootout,ceiling_shootout,floor_defensive,ceiling_defensive,floor_blowout_favorite,ceiling_blowout_favorite,floor_blowout_underdog,ceiling_blowout_underdog,floor_competitive,ceiling_competitive,mu_shootout,sigma_shootout,shift_shootout,mu_defensive,sigma_defensive,shift_defensive,mu_blowout_favorite,sigma_blowout_favorite,shift_blowout_favorite,mu_blowout_underdog,sigma_blowout_underdog,shift_blowout_underdog,mu_competitive,sigma_competitive,shift_competitive,td_odds_floor_mult,td_odds_ceiling_mult,game_id,shootout_prob,defensive_prob,blowout_prob,competitive_prob,is_favorite
123865-63634,Jakobi Meyers,WR,JAC,IND,IND@JAC,6100,8.863636363636363,,10.0,,,,,,1400,6.67,,,,,,10.0,3.7395000000000005,22.2459,3.7395000000000005,16.8762,3.988800000000001,16.8762,4.2381,20.7117,4.2381,19.1775,2.217197183588,0.6983065245113672,0.0,2.079070495273921,0.5905256969366441,0.0,2.1113397558427067,0.5653458591241307,0.0,2.2440492730739305,0.6215940018854847,0.0,2.205568752505866,0.5915674921432007,0.0,1.003335,1.010005,JAX@IND,0.25589659435594847,0.2495228259058379,0.08743730299730458,0.4071432767409091,False
123865-55635,Chris Godwin Jr.,WR,TB,NO,NO@TB,6100,4.849999904632568,,8.8,,,,,,900,10.0,,,,,,8.8,3.1401000000000012,20.33712,3.1401000000000012,15.428160000000002,3.3494400000000013,15.428160000000002,3.5587800000000014,18.93456,3.5587800000000014,17.532,2.0882892941132183,0.732742350212273,0.0,1.950162605799139,0.6249615226375498,0.0,1.982431866367925,0.5997816848250366,0.0,2.115141383599149,0.6560298275863903,0.0,2.0766608630310848,0.6260033178441063,0.0,1.005,1.015,NO@TB,0.14653447877801315,0.39022245740895156,0.3700878139141052,0.09315524989893008,True
123865-87127,Chris Rodriguez Jr.,RB,WAS,MIN,WAS@MIN,6000,6.344444274902344,,8.6,,,,,,950,9.52,,,,,,8.6,3.6482399999999995,14.496509999999999,3.8509199999999995,15.877129999999998,3.8509199999999995,17.948059999999998,3.0401999999999996,14.496509999999999,3.4455599999999995,16.567439999999998,1.9935402492590812,0.5419576561634417,0.0,2.0660597489970827,0.5563560455562899,0.0,2.1273609100432487,0.604189595679664,0.0,1.9023794708621038,0.6130907895057884,0.0,2.0317267386513684,0.6163556794624249,0.0,1.00476,1.01428,MIN@WAS,0.23877322019874606,0.2639776831796673,0.06301791260740049,0.43423118401418626,True
123865-104576,Sam Howell,QB,PHI,LAC,PHI@LAC,6000,0.0799999982118606,,0.0,,,,,,,0.0,,,,,,0.0,0.0,6.120799999999999,0.0,5.027799999999999,0.0,5.027799999999999,0.0,5.902200000000001,0.0,5.465,1.1185456263755595,0.4,0.0,0.9218353321295053,0.39999999999999997,0.0,0.9218353321295053,0.39999999999999997,0.0,1.082177982204685,0.4,0.0,1.0052169410685565,0.4,0.0,1.0,1.0,LAC@PHI,0.20221948685449184,0.3295274644285589,0.06197252047882672,0.4062805282381225,True
123865-103591,Graham Mertz,QB,HOU,KC,HOU@KC,6000,,,0.0,,,,,,,0.0,,,,,,0.0,0.0,6.120799999999999,0.0,5.027799999999999,0.0,5.027799999999999,0.0,5.902200000000001,0.0,5.465,1.1185456263755595,0.4,0.0,0.9218353321295053,0.39999999999999997,0.0,0.9218353321295053,0.39999999999999997,0.0,1.082177982204685,0.4,0.0,1.0052169410685565,0.4,0.0,1.0,1.0,HOU@KC,0.19505852745049113,0.36176756366040586,0.12058597810041272,0.3225879307886903,False
123865-93382,Aidan O'Connell,QB,LV,DEN,DEN@LV,6000,11.164444817437063,,0.4,,,,,,,0.0,,,,,,0.4,0.0,6.735119999999999,0.0,5.532419999999999,0.0,5.532419999999999,0.0,6.49458,0.0,6.0135,1.214188446515592,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.1778208023447172,0.39999999999999997,0.0,1.1008597612085889,0.39999999999999997,0.0,1.0,1.0,LV@DEN,0.10787868917105227,0.41982201230795435,0.41608102642715816,0.05621827209383513,False
123865-69833,Shane Buechele,QB,BUF,CIN,CIN@BUF,6000,,,0.0,,,,,,,0.0,,,,,,0.0,0.0,6.120799999999999,0.0,5.027799999999999,0.0,5.027799999999999,0.0,5.902200000000001,0.0,5.465,1.1185456263755595,0.4,0.0,0.9218353321295053,0.39999999999999997,0.0,0.9218353321295053,0.39999999999999997,0.0,1.082177982204685,0.4,0.0,1.0052169410685565,0.4,0.0,1.0,1.0,CIN@BUF,0.4685293868961084,0.11162202482062322,0.24847225564099837,0.1713763326422698,True
123865-151789,Adonai Mitchell,WR,NYJ,MIA,MIA@NYJ,6000,4.327272588556463,,9.5,,,,,,1000,9.09,,,,,,9.5,3.4897500000000004,21.450575,3.4897500000000004,16.272850000000002,3.7224000000000004,16.272850000000002,3.9550500000000004,19.971225,3.9550500000000004,18.491875,2.1668295672221243,0.712000038599334,0.0,2.028702878908045,0.6042192110246108,0.0,2.0609721394768306,0.5790393732120976,0.0,2.193681656708055,0.6352875159734513,0.0,2.1552011361399908,0.6052610062311674,0.0,1.004545,1.013635,NYJ@MIA,0.19497581895052088,0.3513678698952266,0.08269967570372865,0.37095663545052393,False
123865-90406,Zach Wilson,QB,MIA,NYJ,MIA@NYJ,6000,0.7900000214576721,,0.4,,,,,,,0.0,,,,,,0.4,0.0,6.735119999999999,0.0,5.532419999999999,0.0,5.532419999999999,0.0,6.49458,0.0,6.0135,1.214188446515592,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.1778208023447172,0.39999999999999997,0.0,1.1008597612085889,0.39999999999999997,0.0,1.0,1.0,NYJ@MIA,0.19497581895052088,0.3513678698952266,0.08269967570372865,0.37095663545052393,True
123865-86312,Alec Pierce,WR,IND,JAC,IND@JAC,6000,10.04000015258789,,9.1,,,,,,1200,7.69,,,,,,9.1,3.2899499999999997,20.814314999999997,3.2899499999999997,15.79017,3.50928,15.79017,3.7286099999999998,19.378845000000002,3.7286099999999998,17.943375,2.1209099721116584,0.7227176830324741,0.0,1.9827832837975796,0.614936855457751,0.0,2.0150525443663647,0.5897570176452376,0.0,2.147762061597589,0.6460051604065916,0.0,2.109281541029525,0.6159786506643076,0.0,1.003845,1.011535,JAX@IND,0.25589659435594847,0.2495228259058379,0.08743730299730458,0.4071432767409091,True
123865-54604,Jimmy Garoppolo,QB,LAR,ARI,LAR@ARI,6000,-0.3000000119209289,,0.4,,,,,,,0.0,,,,,,0.4,0.0,6.735119999999999,0.0,5.532419999999999,0.0,5.532419999999999,0.0,6.49458,0.0,6.0135,1.214188446515592,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.1778208023447172,0.39999999999999997,0.0,1.1008597612085889,0.39999999999999997,0.0,1.0,1.0,ARI@LAR,0.3063117141622316,0.15947996934907177,0.493949934956998,0.04025838153169875,True
123865-61798,Gardner Minshew II,QB,KC,HOU,HOU@KC,6000,-0.3000000119209289,,0.0,,,,,,,0.0,,,,,,0.0,0.0,6.120799999999999,0.0,5.027799999999999,0.0,5.027799999999999,0.0,5.902200000000001,0.0,5.465,1.1185456263755595,0.4,0.0,0.9218353321295053,0.39999999999999997,0.0,0.9218353321295053,0.39999999999999997,0.0,1.082177982204685,0.4,0.0,1.0052169410685565,0.4,0.0,1.0,1.0,HOU@KC,0.19505852745049113,0.36176756366040586,0.12058597810041272,0.3225879307886903,True
123865-70051,Tyler Huntley,QB,BAL,PIT,PIT@BAL,6000,11.68000030517578,,0.5,,,,,,,0.0,,,,,,0.5,0.0,6.888699999999999,0.0,5.658574999999999,0.0,5.658574999999999,0.0,6.642675,0.0,6.150625,1.2367352074181706,0.39999999999999997,0.0,1.0400249131721164,0.4,0.0,1.0400249131721164,0.4,0.0,1.2003675632472959,0.4,0.0,1.1234065221111675,0.39999999999999997,0.0,1.0,1.0,PIT@BAL,0.21030732243453845,0.33455411305577293,0.2376963248421554,0.2174422396675333,True
123865-185776,Tyson Bagent,QB,CHI,GB,CHI@GB,6000,1.2899999618530271,,0.4,,,,,,,0.0,,,,,,0.4,0.0,6.735119999999999,0.0,5.532419999999999,0.0,5.532419999999999,0.0,6.49458,0.0,6.0135,1.214188446515592,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.1778208023447172,0.39999999999999997,0.0,1.1008597612085889,0.39999999999999997,0.0,1.0,1.0,CHI@GB,0.2092019684965326,0.320705430262647,0.3107920757201413,0.15930052552067914,False
123865-31170,Brandon Allen,QB,TEN,CLE,TEN@CLE,6000,2.7866665522257485,,0.2,,,,,,,0.0,,,,,,0.2,0.0,6.42796,0.0,5.28011,0.0,5.28011,0.0,6.198390000000001,0.0,5.73925,1.1675100445206015,0.39999999999999997,0.0,0.9707997502745472,0.4,0.0,0.9707997502745472,0.4,0.0,1.1311424003497268,0.39999999999999997,0.0,1.0541813592135982,0.4,0.0,1.0,1.0,TEN@CLE,0.1618514994281709,0.4619230546991885,0.13910014181140404,0.23712530406123652,False
123865-22994,Case Keenum,QB,CHI,GB,CHI@GB,6000,,,0.0,,,,,,,0.0,,,,,,0.0,0.0,6.120799999999999,0.0,5.027799999999999,0.0,5.027799999999999,0.0,5.902200000000001,0.0,5.465,1.1185456263755595,0.4,0.0,0.9218353321295053,0.39999999999999997,0.0,0.9218353321295053,0.39999999999999997,0.0,1.082177982204685,0.4,0.0,1.0052169410685565,0.4,0.0,1.0,1.0,CHI@GB,0.2092019684965326,0.320705430262647,0.3107920757201413,0.15930052552067914,False
123865-33259,Teddy Bridgewater,QB,TB,NO,NO@TB,6000,0.9600000381469728,,0.5,,,,,,,0.0,,,,,,0.5,0.0,6.888699999999999,0.0,5.658574999999999,0.0,5.658574999999999,0.0,6.642675,0.0,6.150625,1.2367352074181706,0.39999999999999997,0.0,1.0400249131721164,0.4,0.0,1.0400249131721164,0.4,0.0,1.2003675632472959,0.4,0.0,1.1234065221111675,0.39999999999999997,0.0,1.0,1.0,NO@TB,0.14653447877801315,0.39022245740895156,0.3700878139141052,0.09315524989893008,True
123865-40442,Aaron Jones Sr.,RB,MIN,WAS,WAS@MIN,6000,8.125,,10.1,,,,,,750,11.76,,,,,,10.1,4.54734,16.224285,4.79997,17.769454999999997,4.79997,20.08721,3.78945,16.224285,4.29471,18.542039999999997,2.1622003208611096,0.5007953727526852,0.0,2.2347198205991106,0.5151937621455335,0.0,2.296020981645277,0.5630273122689077,0.0,2.071039542464132,0.571928506095032,0.0,2.2003868102533963,0.5751933960516684,0.0,1.00588,1.01764,MIN@WAS,0.23877322019874606,0.2639776831796673,0.06301791260740049,0.43423118401418626,False
123865-89607,Tanner McKee,QB,PHI,LAC,PHI@LAC,6000,-0.2000000029802322,,0.2,,,,,,,0.0,,,,,,0.2,0.0,6.42796,0.0,5.28011,0.0,5.28011,0.0,6.198390000000001,0.0,5.73925,1.1675100445206015,0.39999999999999997,0.0,0.9707997502745472,0.4,0.0,0.9707997502745472,0.4,0.0,1.1311424003497268,0.39999999999999997,0.0,1.0541813592135982,0.4,0.0,1.0,1.0,LAC@PHI,0.20221948685449184,0.3295274644285589,0.06197252047882672,0.4062805282381225,True
123865-30253,Jeff Driskel,QB,ARI,LAR,LAR@ARI,6000,0.0,,0.0,,,,,,,0.0,,,,,,0.0,0.0,6.120799999999999,0.0,5.027799999999999,0.0,5.027799999999999,0.0,5.902200000000001,0.0,5.465,1.1185456263755595,0.4,0.0,0.9218353321295053,0.39999999999999997,0.0,0.9218353321295053,0.39999999999999997,0.0,1.082177982204685,0.4,0.0,1.0052169410685565,0.4,0.0,1.0,1.0,ARI@LAR,0.3063117141622316,0.15947996934907177,0.493949934956998,0.04025838153169875,False
123865-6714,Joe Flacco,QB,CIN,BUF,CIN@BUF,6000,16.113999938964845,,0.5,,,,,,,0.0,,,,,,0.5,0.0,6.888699999999999,0.0,5.658574999999999,0.0,5.658574999999999,0.0,6.642675,0.0,6.150625,1.2367352074181706,0.39999999999999997,0.0,1.0400249131721164,0.4,0.0,1.0400249131721164,0.4,0.0,1.2003675632472959,0.4,0.0,1.1234065221111675,0.39999999999999997,0.0,1.0,1.0,CIN@BUF,0.4685293868961084,0.11162202482062322,0.24847225564099837,0.1713763326422698,False
123865-41562,Nick Mullens,QB,JAC,IND,IND@JAC,6000,-0.3000000119209289,,0.4,,,,,,,0.0,,,,,,0.4,0.0,6.735119999999999,0.0,5.532419999999999,0.0,5.532419999999999,0.0,6.49458,0.0,6.0135,1.214188446515592,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.1778208023447172,0.39999999999999997,0.0,1.1008597612085889,0.39999999999999997,0.0,1.0,1.0,JAX@IND,0.25589659435594847,0.2495228259058379,0.08743730299730458,0.4071432767409091,False
123865-87691,Malik Willis,QB,GB,CHI,CHI@GB,6000,3.2100000381469727,,0.4,,,,,,,0.0,,,,,,0.4,0.0,6.735119999999999,0.0,5.532419999999999,0.0,5.532419999999999,0.0,6.49458,0.0,6.0135,1.214188446515592,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.1778208023447172,0.39999999999999997,0.0,1.1008597612085889,0.39999999999999997,0.0,1.0,1.0,CHI@GB,0.2092019684965326,0.320705430262647,0.3107920757201413,0.15930052552067914,True
123865-38628,Mitchell Trubisky,QB,BUF,CIN,CIN@BUF,6000,0.753333330154419,,0.4,,,,,,,0.0,,,,,,0.4,0.0,6.735119999999999,0.0,5.532419999999999,0.0,5.532419999999999,0.0,6.49458,0.0,6.0135,1.214188446515592,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.1778208023447172,0.39999999999999997,0.0,1.1008597612085889,0.39999999999999997,0.0,1.0,1.0,CIN@BUF,0.4685293868961084,0.11162202482062322,0.24847225564099837,0.1713763326422698,True
123865-61157,Brett Rypien,QB,IND,JAC,IND@JAC,6000,0.0,,0.1,,,,,,,0.0,,,,,,0.1,0.0,6.27438,0.0,5.153955,0.0,5.153955,0.0,6.050295,0.0,5.602125,1.1433274947955119,0.39999999999999997,0.0,0.9466172005494576,0.4,0.0,0.9466172005494576,0.4,0.0,1.106959850624637,0.39999999999999997,0.0,1.0299988094885086,0.4,0.0,1.0,1.0,JAX@IND,0.25589659435594847,0.2495228259058379,0.08743730299730458,0.4071432767409091,True
123865-86793,Jake Haener,QB,NO,TB,NO@TB,6000,1.7799999713897705,,0.0,,,,,,,0.0,,,,,,0.0,0.0,6.120799999999999,0.0,5.027799999999999,0.0,5.027799999999999,0.0,5.902200000000001,0.0,5.465,1.1185456263755595,0.4,0.0,0.9218353321295053,0.39999999999999997,0.0,0.9218353321295053,0.39999999999999997,0.0,1.082177982204685,0.4,0.0,1.0052169410685565,0.4,0.0,1.0,1.0,NO@TB,0.14653447877801315,0.39022245740895156,0.3700878139141052,0.09315524989893008,False
123865-28434,Trevor Siemian,QB,TEN,CLE,TEN@CLE,6000,,,0.0,,,,,,,0.0,,,,,,0.0,0.0,6.120799999999999,0.0,5.027799999999999,0.0,5.027799999999999,0.0,5.902200000000001,0.0,5.465,1.1185456263755595,0.4,0.0,0.9218353321295053,0.39999999999999997,0.0,0.9218353321295053,0.39999999999999997,0.0,1.082177982204685,0.4,0.0,1.0052169410685565,0.4,0.0,1.0,1.0,TEN@CLE,0.1618514994281709,0.4619230546991885,0.13910014181140404,0.23712530406123652,False
123865-86875,Jordan Mason,RB,MIN,WAS,WAS@MIN,6000,8.316666920979818,,7.5,,,,,,1100,8.33,,,,,,7.5,2.9889,13.229474999999999,3.15495,14.489424999999997,3.15495,16.37935,2.4907500000000002,13.229474999999999,2.82285,15.119399999999999,1.8469633268238,0.5835906800776636,0.0,1.9194828265618011,0.5979890694705118,0.0,1.9807839876079671,0.6458226195938859,0.0,1.7558025484268227,0.6547238134200102,0.0,1.885149816216087,0.6579887033766468,0.0,1.004165,1.012495,MIN@WAS,0.23877322019874606,0.2639776831796673,0.06301791260740049,0.43423118401418626,False
123865-92020,Kenny Pickett,QB,LV,DEN,DEN@LV,6000,-0.8399999737739563,,0.4,,,,,,,0.0,,,,,,0.4,0.0,6.735119999999999,0.0,5.532419999999999,0.0,5.532419999999999,0.0,6.49458,0.0,6.0135,1.214188446515592,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.0174781522695378,0.39999999999999997,0.0,1.1778208023447172,0.39999999999999997,0.0,1.1008597612085889,0.39999999999999997,0.0,1.0,1.0,LV@DEN,0.10787868917105227,0.41982201230795435,0.41608102642715816,0.05621827209383513,False
123865-111557,Spencer Rattler,QB,NO,TB,NO@TB,6000,12.954999923706056,,0.2,,,,,,,0.0,,,,,,0.2,0.0,6.42796,0.0,5.28011,0.0,5.28011,0.0,6.198390000000001,0.0,5.73925,1.1675100445206015,0.39999999999999997,0.0,0.9707997502745472,0.4,0.0,0.9707997502745472,0.4,0.0,1.1311424003497268,0.39999999999999997,0.0,1.0541813592135982,0.4,0.0,1.0,1.0,NO@TB,0.14653447877801315,0.39022245740895156,0.3700878139141052,0.09315524989893008,False
123865-69777,Darnell Mooney,WR,ATL,SEA,SEA@ATL,5900,4.8799999237060545,,7.8,,,,,,1900,5.0,,,,,,7.8,2.6406,18.74647,2.6406,14.22146,2.81664,14.22146,2.99268,17.45361,2.99268,16.16075,1.9559902635628057,0.766638850683892,0.0,1.8178635752487267,0.6588580231091689,0.0,1.8501328358175122,0.6336781852966555,0.0,1.9828423530487365,0.6899263280580094,0.0,1.9443618324806722,0.6598998183157254,0.0,1.0025,1.0075,ATL@SEA,0.20929869009750393,0.3030319432933151,0.3580654901890779,0.1296038764201031,False
123865-129210,Jordan Addison,WR,MIN,WAS,WAS@MIN,5900,9.655555725097656,,7.9,,,,,,1300,7.14,,,,,,7.9,2.690550000000001,18.905535,2.690550000000001,14.342130000000001,2.869920000000001,14.342130000000001,3.049290000000001,17.601705,3.049290000000001,16.297874999999998,1.9717085334367093,0.7634489968134837,0.0,1.8335818451226302,0.6556681692387605,0.0,1.8658511056914158,0.6304883314262472,0.0,1.9985606229226398,0.686736474187601,0.0,1.9600801023545755,0.6567099644453169,0.0,1.00357,1.01071,MIN@WAS,0.23877322019874606,0.2639776831796673,0.06301791260740049,0.43423118401418626,False
123865-158974,Xavier Worthy,WR,KC,HOU,HOU@KC,5900,7.219999694824219,,7.9,,,,,,1300,7.14,,,,,,7.9,2.690550000000001,18.905535,2.690550000000001,14.342130000000001,2.869920000000001,14.342130000000001,3.049290000000001,17.601705,3.049290000000001,16.297874999999998,1.9717085334367093,0.7634489968134837,0.0,1.8335818451226302,0.6556681692387605,0.0,1.8658511056914158,0.6304883314262472,0.0,1.9985606229226398,0.686736474187601,0.0,1.9600801023545755,0.6567099644453169,0.0,1.00357,1.01071,HOU@KC,0.19505852745049113,0.36176756366040586,0.12058597810041272,0.3225879307886903,True
123865-154971,Devin Neal,RB,NO,TB,NO@TB,5900,3.842857088361467,,9.4,,,,,,1500,6.25,,,,,,9.4,4.127760000000001,15.41799,4.357080000000001,16.88637,4.357080000000001,19.08894,3.439800000000001,15.41799,3.898440000000001,17.620559999999998,2.082860675581822,0.5165657622290418,0.0,2.1553801753198227,0.53096415162189,0.0,2.216681336365989,0.5787977017452642,0.0,1.9916998971848443,0.5876988955713885,0.0,2.121047164974109,0.5909637855280251,0.0,1.003125,1.009375,NO@TB,0.14653447877801315,0.39022245740895156,0.3700878139141052,0.09315524989893008,False
123865-86518,Khalil Shakir,WR,BUF,CIN,CIN@BUF,5900,8.658333460489908,,9.5,,,,,,1600,5.88,,,,,,9.5,3.4897500000000004,21.450575,3.4897500000000004,16.272850000000002,3.7224000000000004,16.272850000000002,3.9550500000000004,19.971225,3.9550500000000004,18.491875,2.1636492848058535,0.7107661698777963,0.0,2.0255225964917747,0.6029853423030732,0.0,2.0577918570605602,0.5778055044905598,0.0,2.1905013742917845,0.6340536472519137,0.0,2.15202085372372,0.6040271375096297,0.0,1.00294,1.00882,CIN@BUF,0.4685293868961084,0.11162202482062322,0.24847225564099837,0.1713763326422698,True
123865-103252,Zonovan Knight,RB,ARI,LAR,LAR@ARI,5900,7.719999694824219,,8.7,,,,,,1200,7.69,,,,,,8.7,3.7081800000000005,14.611695,3.9141900000000005,16.003284999999998,3.9141900000000005,18.09067,3.0901500000000004,14.611695,3.5021700000000004,16.69908,2.0038350158297087,0.5379855304072617,0.0,2.0763545155677097,0.5523839198001099,0.0,2.137655676613876,0.600217469923484,0.0,1.9126742374327312,0.6091186637496084,0.0,2.042021505221996,0.612383553706245,0.0,1.003845,1.011535,ARI@LAR,0.3063117141622316,0.15947996934907177,0.493949934956998,0.04025838153169875,False
123865-83074,Dallas Goedert,TE,PHI,LAC,PHI@LAC,5800,9.5727275501598,,6.6,,,,,,1500,6.25,,,,,,6.6,2.0412,16.25708,2.0412,13.354029999999998,2.17728,13.354029999999998,2.17728,15.09586,2.31336,14.51525,1.757258915584956,0.8119852107541422,0.0,1.658903768461929,0.7352382816664852,0.0,1.6911730290307148,0.7100584438539719,0.0,1.7524741900768808,0.757891993977346,0.0,1.7631761444084577,0.7189371295559186,0.0,1.003125,1.009375,LAC@PHI,0.20221948685449184,0.3295274644285589,0.06197252047882672,0.4062805282381225,True
123865-145558,Dalton Kincaid,TE,BUF,CIN,CIN@BUF,5800,11.162500381469728,Q,6.9,,,,,,1500,6.25,,,,,,6.9,2.1910500000000006,16.71782,2.1910500000000006,13.732494999999998,2.3371200000000005,13.732494999999998,2.3371200000000005,15.52369,2.4831900000000005,14.926625,1.8066537760643917,0.7952491301528414,0.0,1.7082986289413644,0.7185022010651845,0.0,1.74056788951015,0.6933223632526712,0.0,1.8018690505563164,0.7411559133760454,0.0,1.8125710048878934,0.7022010489546178,0.0,1.003125,1.009375,CIN@BUF,0.4685293868961084,0.11162202482062322,0.24847225564099837,0.1713763326422698,True
123865-94370,Romeo Doubs,WR,GB,CHI,CHI@GB,5800,9.058333079020182,,8.3,,,,,,1000,9.09,,,,,,8.3,2.8903500000000006,19.541795,2.8903500000000006,14.824810000000001,3.083040000000001,14.824810000000001,3.2757300000000007,18.194085,3.2757300000000007,16.846375000000002,2.0260053448954034,0.7491645798527997,0.0,1.8878786565813241,0.6413837522780765,0.0,1.9201479171501101,0.6162039144655633,0.0,2.052857434381334,0.672452057226917,0.0,2.01437691381327,0.6424255474846332,0.0,1.004545,1.013635,CHI@GB,0.2092019684965326,0.320705430262647,0.3107920757201413,0.15930052552067914,True
123865-69213,Michael Pittman Jr.,WR,IND,JAC,IND@JAC,5800,11.583333333333334,,10.1,,,,,,1000,9.09,,,,,,10.1,3.78945,22.404964999999997,3.78945,16.99687,4.04208,16.99687,4.29471,20.859795,4.29471,19.314625,2.229790529203819,0.6968388636922584,0.0,2.09166384088974,0.5890580361175354,0.0,2.123933101458525,0.5638781983050221,0.0,2.2566426186897495,0.6201263410663759,0.0,2.2181620981216854,0.5900998313240919,0.0,1.004545,1.013635,JAX@IND,0.25589659435594847,0.2495228259058379,0.08743730299730458,0.4071432767409091,True
123865-137967,Blake Corum,RB,LAR,ARI,LAR@ARI,5800,4.808333396911621,,6.9,,,,,,1600,5.88,,,,,,6.9,2.629260000000001,12.538365,2.7753300000000003,13.732494999999998,2.7753300000000003,15.52369,2.1910500000000006,12.538365,2.4831900000000005,14.329559999999999,1.7536062996826312,0.6117336175393299,0.0,1.8261257994206321,0.6261320069321782,0.0,1.8874269604667984,0.6739655570555524,0.0,1.6624455212856537,0.6828667508816768,0.0,1.791792789074918,0.6861316408383131,0.0,1.00294,1.00882,ARI@LAR,0.3063117141622316,0.15947996934907177,0.493949934956998,0.04025838153169875,True
123865-147315,Jayden Higgins,WR,HOU,KC,HOU@KC,5800,6.325000127156575,,7.3,,,,,,1800,5.26,,,,,,7.3,2.3908500000000004,17.951144999999997,2.3908500000000004,13.61811,2.5502400000000005,13.61811,2.7096300000000006,16.713135,2.7096300000000006,15.475124999999998,1.884894218381959,0.7885899769468724,0.0,1.74676753006788,0.6808091493721492,0.0,1.7790367906366655,0.6556293115596359,0.0,1.9117463078678898,0.7118774543209897,0.0,1.8732657872998253,0.6818509445787057,0.0,1.00263,1.00789,HOU@KC,0.19505852745049113,0.36176756366040586,0.12058597810041272,0.3225879307886903,False
123865-102696,John Metchie III,WR,NYJ,MIA,MIA@NYJ,5700,4.387499809265137,,7.2,,,,,,1600,5.88,,,,,,7.2,2.3409000000000004,17.79208,2.3409000000000004,13.49744,2.4969600000000005,13.49744,2.65302,16.56504,2.65302,15.337999999999997,1.870502951464531,0.793594125548555,0.0,1.7323762631504518,0.6858132979738317,0.0,1.7646455237192373,0.6606334601613185,0.0,1.8973550409504614,0.7168816029226723,0.0,1.8588745203823969,0.6868550931803883,0.0,1.00294,1.00882,NYJ@MIA,0.19497581895052088,0.3513678698952266,0.08269967570372865,0.37095663545052393,False
123865-90428,Tyler Allgeier,RB,ATL,SEA,SEA@ATL,5700,7.833333333333333,,6.1,,,,,,1100,8.33,,,,,,6.1,2.14974,11.616885,2.26917,12.723254999999998,2.26917,14.38281,1.7914499999999998,11.616885,2.0303099999999996,13.27644,1.6171902399510902,0.6614536689362556,0.0,1.6897097396890914,0.6758520583291039,0.0,1.7510109007352577,0.723685608452478,0.0,1.526029461554113,0.7325868022786024,0.0,1.6553767293433772,0.7358516922352389,0.0,1.004165,1.012495,ATL@SEA,0.20929869009750393,0.3030319432933151,0.3580654901890779,0.1296038764201031,False
123865-60858,Christian Kirk,WR,HOU,KC,HOU@KC,5700,5.185714176722935,,4.6,,,,,,2500,3.85,,,,,,4.6,1.0422000000000002,13.656389999999998,1.0422000000000002,10.360019999999999,1.1116800000000002,10.360019999999999,1.1811600000000002,12.714569999999998,1.1811600000000002,11.772749999999998,1.3316114728125268,1.0053083265597742,0.0,1.1934847844984477,0.8975274989850511,0.0,1.2257540450672335,0.8723476611725378,0.0,1.3584635622984573,0.9285958039338915,0.0,1.3199830417303933,0.8985692941916077,0.0,1.001925,1.005775,HOU@KC,0.19505852745049113,0.36176756366040586,0.12058597810041272,0.3225879307886903,False
123865-89612,Michael Wilson,WR,ARI,LAR,LAR@ARI,5700,7.833333333333333,,12.8,,,,,,1300,7.14,,,,,,12.8,5.138100000000001,26.699720000000003,5.138100000000001,20.254960000000004,5.480640000000001,20.254960000000004,5.823180000000001,24.858360000000005,5.823180000000001,23.017000000000003,2.4677765683211885,0.6457247500371099,0.0,2.3296498800071097,0.5379439224623869,0.0,2.3619191405758952,0.5127640846498736,0.0,2.494628657807119,0.5690122274112274,0.0,2.456148137239055,0.5389857176689435,0.0,1.00357,1.01071,ARI@LAR,0.3063117141622316,0.15947996934907177,0.493949934956998,0.04025838153169875,False
123865-137902,Rachaad White,RB,TB,NO,NO@TB,5700,8.258333206176758,,5.5,,,,,,1400,6.67,,,,,,5.5,1.7901000000000002,10.925775,1.8895500000000003,11.966325,1.8895500000000003,13.52715,1.4917500000000001,10.925775,1.6906500000000002,12.4866,1.4933404467257985,0.7083129042140248,0.0,1.5658599464637997,0.7227112936068733,0.0,1.6271611075099657,0.7705448437302472,0.0,1.402179668328821,0.7794460375563717,0.0,1.5315269361180854,0.7827109275130082,0.0,1.003335,1.010005,NO@TB,0.14653447877801315,0.39022245740895156,0.3700878139141052,0.09315524989893008,True
