QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,milp_projection,total_salary,mean,median,p10,p90,std,skewness
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Brenton Strange,TreVeyon Henderson,Tennessee Titans,141,"123617-138820,123617-55050,123617-6654,123617-152647,123617-167620,123617-151903,123617-86312,123617-103587,123617-12534",3,1.6121275533373722,117.79999999999998,59900,122.864595085201,119.50676157758566,92.43804585600432,158.36076911910774,26.94200773491758,0.12463189605812097
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Tetairoa McMillan,Tre Tucker,Hunter Henry,RJ Harvey,Tennessee Titans,125,"123617-138820,123617-55050,123617-45889,123617-102965,123617-167620,123617-110484,123617-103619,123617-40845,123617-12534",3,2.25071414684117,117.89999999999998,60000,122.77597103301459,119.48889802879319,91.35058654100838,157.89624760996142,27.334218123429775,0.12025487575237621
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Parker Washington,Hunter Henry,TreVeyon Henderson,Las Vegas Raiders,151,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-151903,123617-137516,123617-40845,123617-12537",3,2.7165328530912123,117.7,60000,122.90442658312266,119.47044039702352,91.96101693941051,157.92417435798308,26.739506386820892,0.1284236940062455
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Las Vegas Raiders,95,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-103539,123617-110484,123617-86080,123617-12537",2,1.05,118.9,59900,122.40806728041075,119.4649090540182,90.95892279502648,158.30956185344436,27.2210256133371,0.10812076915098075
Bo Nix,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Khalil Shakir,Hunter Henry,RJ Harvey,New York Giants,129,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-86518,123617-110484,123617-40845,123617-12543",3,2.9216851265954564,117.9,60000,122.23608656472099,119.40029692465112,90.67031994514305,158.08279209413178,27.0180164574751,0.10495920914598807
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Davante Adams,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Tennessee Titans,123,"123617-138820,123617-45889,123617-6654,123617-152647,123617-103539,123617-110484,123617-151903,123617-40845,123617-12534",3,2.8921993906070855,117.89999999999998,59900,122.0524375809892,119.39080766125511,90.9620311525105,156.6746840876641,26.29495851761511,0.10122206193826314
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Hunter Henry,TreVeyon Henderson,Tennessee Titans,152,"123617-138820,123617-55050,123617-152647,123617-89951,123617-90573,123617-167620,123617-103619,123617-40845,123617-12534",3,1.974266430348501,117.7,60000,122.77433754252442,119.35690351847833,91.73092678930752,156.83683310032544,26.622707859773705,0.12836538048820165
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,Tyjae Spears,Tennessee Titans,197,"123617-62239,123617-138820,123617-55050,123617-90573,123617-167620,123617-103539,123617-40845,123617-107293,123617-12534",3,1.661144099922022,117.6,60000,122.82290189246613,119.3282721751153,90.52536747746217,158.11708302340057,28.166940191443455,0.1240684892856211
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,53,"123617-138820,123617-55050,123617-6654,123617-90573,123617-25079,123617-110484,123617-151903,123617-86080,123617-12534",2,0.63,119.09999999999998,59800,122.15865533367707,119.3203843555952,91.29368048553816,156.43901926543896,26.334858661138412,0.10777619939423613
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brenton Strange,Tyjae Spears,Seattle Seahawks,157,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-151903,123617-103587,123617-12550,123617-107293",3,2.6379692764629588,117.7,60000,123.6581278133206,119.3106354155116,91.95481332814605,160.79686888761972,28.417461974399636,0.15298665312636012
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Khalil Shakir,Kyle Pitts Sr.,Tyjae Spears,Seattle Seahawks,178,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-86518,123617-86080,123617-12550,123617-107293",3,1.9137105226978464,117.6,60000,122.75853632645958,119.30964226023431,89.61697330265349,159.42759981063014,28.299430655215577,0.12187150011053789
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,90,"123617-138820,123617-55050,123617-45889,123617-6654,123617-110484,123617-151903,123617-86312,123617-86080,123617-12534",2,1.0,118.89999999999998,59900,122.9235759656401,119.30251900770718,90.85110800026467,158.75101806751437,27.569347697005583,0.13134358482940164
Drake Maye,De'Von Achane,RJ Harvey,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Hunter Henry,Tyjae Spears,Los Angeles Chargers,194,"123617-138820,123617-152316,123617-45889,123617-90573,123617-167620,123617-110484,123617-40845,123617-107293,123617-12548",3,2.107668797737162,117.6,59900,122.19939439026994,119.26887426575482,90.71066228320964,155.95290350970083,26.688737679240827,0.10980362427536462
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Greg Dortch,Kyle Pitts Sr.,TreVeyon Henderson,New York Giants,176,"123617-138820,123617-55050,123617-152316,123617-152647,123617-90573,123617-151903,123617-69558,123617-86080,123617-12543",3,2.3544808264799975,117.6,59900,122.50649632576413,119.26471100072521,91.04547320599748,158.97747692356762,27.859489090146948,0.11636198045661358
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Tennessee Titans,30,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-167620,123617-151903,123617-86080,123617-12534",2,0.4,119.3,59900,122.52073166528577,119.23542060868549,91.42728362357099,156.8561053547643,26.846741154319695,0.12237280635723137
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Hunter Henry,RJ Harvey,Las Vegas Raiders,49,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-110484,123617-151903,123617-40845,123617-12537",2,0.59,119.09999999999998,60000,122.60518086156489,119.1826372458898,92.18192244217445,156.37092994235832,26.48937863672635,0.12920437518039365
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Juwan Johnson,RJ Harvey,Miami Dolphins,156,"123617-138820,123617-6654,123617-152647,123617-90573,123617-167620,123617-110484,123617-151903,123617-64808,123617-12539",3,1.624581310732083,117.7,59900,122.84331106267236,119.1822472302743,91.14343746027167,159.85254936153117,27.56192372767466,0.13283048993862565
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Hunter Henry,TreVeyon Henderson,New York Giants,134,"123617-138820,123617-55050,123617-152647,123617-151966,123617-90573,123617-151903,123617-86312,123617-40845,123617-12543",3,1.7434578662796063,117.8,60000,122.95972737956629,119.18020788777922,92.1513703430797,157.77233740260232,27.055699299936517,0.13969402342507325
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Khalil Shakir,Hunter Henry,RJ Harvey,Tennessee Titans,107,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-86518,123617-110484,123617-40845,123617-12534",3,2.2707613593610025,118.2,60000,122.54214473690888,119.09060978079026,90.76202758960797,157.92185829799323,27.628140079015534,0.12492824150476108
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brenton Strange,RJ Harvey,Minnesota Vikings,93,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-103587,123617-12540",2,1.03,118.89999999999998,60000,123.03558934371641,119.01907456280748,91.8980108672882,158.0602471225289,27.639276665248424,0.1453190989603213
Josh Allen,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,120,"123617-62239,123617-138820,123617-152647,123617-90573,123617-57403,123617-110484,123617-151903,123617-86080,123617-12534",3,2.0772814736543492,117.9,60000,122.88442470243356,118.99867597536226,90.86567352844614,158.43960790992773,27.700061262382686,0.14027942719203432
Bo Nix,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Troy Franklin,Dalton Schultz,RJ Harvey,New Orleans Saints,191,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-110484,123617-151903,123617-55042,123617-12542",3,2.005264031955425,117.59999999999998,60000,122.46821154586435,118.9852974254739,90.59783347088847,158.1770959821802,27.9133676765983,0.12477584792860426
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Tetairoa McMillan,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,New York Giants,103,"123617-138820,123617-55050,123617-45889,123617-102965,123617-167620,123617-110484,123617-86312,123617-86080,123617-12543",3,2.37656069315703,118.2,60000,121.9648798641005,118.975140865768,90.83293910412858,157.1570575267838,26.901145493451857,0.11113798105958893
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Troy Franklin,Alec Pierce,Brock Bowers,RJ Harvey,New York Giants,187,"123617-138820,123617-6654,123617-152647,123617-151794,123617-90573,123617-110484,123617-151903,123617-86312,123617-12543",3,2.5005862498545692,117.6,60000,121.57533317397535,118.96903296261337,90.11477232667315,157.63386877251853,27.126153605783,0.09608071417859805
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Breece Hall,Las Vegas Raiders,101,"123617-138820,123617-55050,123617-102965,123617-103064,123617-90573,123617-103539,123617-151903,123617-86080,123617-12537",3,1.7514479740544642,118.5,60000,122.72179317051302,118.95026228792673,91.2493122413144,158.93791962390458,28.053133304774583,0.13444241117780537
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,Ashton Jeanty,New York Giants,126,"123617-138820,123617-55050,123617-152316,123617-167031,123617-90573,123617-86518,123617-86312,123617-86080,123617-12543",3,2.8956606148035515,117.9,60000,121.4250109784526,118.932480986526,90.06468206618274,156.52160025080008,26.72220633251543,0.09327560609745408
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Hunter Henry,Ashton Jeanty,Las Vegas Raiders,131,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-167620,123617-86312,123617-40845,123617-12537",3,2.037186624517297,117.9,60000,121.98837065712576,118.91620566048972,90.8981888504534,157.052878036272,26.8065529946863,0.11460499965232418
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,Ashton Jeanty,New Orleans Saints,105,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-103539,123617-86518,123617-86080,123617-12542",3,1.7762130342621236,118.2,60000,122.72667119224107,118.90769130826828,90.91000929180422,157.45699117518842,27.626554577565503,0.13823583658434332
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Courtland Sutton,Troy Franklin,Hunter Henry,RJ Harvey,New York Giants,109,"123617-138820,123617-55050,123617-152316,123617-167620,123617-57403,123617-110484,123617-151903,123617-40845,123617-12543",3,2.274166898803959,118.19999999999996,60000,122.41572748233585,118.86507147128773,90.73738591976665,158.6978156118025,27.687324345526783,0.12824121127550447
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,Ashton Jeanty,Tennessee Titans,128,"123617-138820,123617-152316,123617-152647,123617-167031,123617-90573,123617-167620,123617-86518,123617-86080,123617-12534",3,2.34794977778865,117.9,60000,122.39549964350265,118.8536513520198,90.24274959527958,157.83283880886182,28.173771093807527,0.12571438447802727
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,New York Giants,132,"123617-138820,123617-55050,123617-45889,123617-6654,123617-103539,123617-110484,123617-103619,123617-86080,123617-12543",3,1.7213246318728914,117.79999999999998,60000,122.68770765808638,118.84335137398222,91.37687134274279,159.68844998451743,27.54177965182357,0.13958271152785243
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Hunter Henry,RJ Harvey,Las Vegas Raiders,155,"123617-138820,123617-152316,123617-152647,123617-90573,123617-167620,123617-57403,123617-110484,123617-40845,123617-12537",3,1.608275256220944,117.7,60000,122.30759198766579,118.81163113474233,91.21440708249345,158.90319008252126,27.31354915384382,0.12799365008305688
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Tennessee Titans,33,"123617-138820,123617-55050,123617-6654,123617-167031,123617-90573,123617-86518,123617-151903,123617-86080,123617-12534",2,0.43,119.3,60000,121.75064081033501,118.79141663349198,90.83884866593513,157.97971830266255,27.277921208918283,0.10848422627878052
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Tre Tucker,Hunter Henry,RJ Harvey,Arizona Cardinals,164,"123617-138820,123617-55050,123617-152316,123617-90573,123617-57403,123617-110484,123617-103619,123617-40845,123617-12546",3,2.654351169977205,117.69999999999996,60000,122.36105127112445,118.76871933933936,90.07645894441359,159.30042915435408,27.55415567783707,0.13037350785800184
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Adonai Mitchell,Hunter Henry,TreVeyon Henderson,Tennessee Titans,153,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-86518,123617-40845,123617-151789,123617-12534",3,2.5417452039486843,117.7,60000,122.54924583013478,118.75972018917392,91.68500317801634,158.2022935563351,27.296180981583706,0.13882988406024976
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New Orleans Saints,84,"123617-138820,123617-55050,123617-6654,123617-90573,123617-86518,123617-110484,123617-151903,123617-86080,123617-12542",2,0.9400000000000002,118.89999999999998,59600,122.26143593608506,118.7405704327407,91.04841054105347,157.88431474995673,27.00585043119176,0.13037417622952424
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,Ashton Jeanty,Miami Dolphins,135,"123617-138820,123617-6654,123617-152647,123617-167031,123617-90573,123617-103539,123617-86518,123617-86080,123617-12539",3,2.4589793269977207,117.8,60000,122.4507914103282,118.67452668169392,91.30084776205089,158.0023883979535,27.128669366067363,0.13919830263985006
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Tetairoa McMillan,Dalton Schultz,RJ Harvey,Tennessee Titans,161,"123617-138820,123617-55050,123617-102965,123617-90573,123617-25079,123617-167620,123617-110484,123617-55042,123617-12534",3,2.1241545957499053,117.7,59900,122.00278895454966,118.64970829475249,90.07507091928476,156.83179581285424,27.07154249716533,0.12385997806177
Drake Maye,De'Von Achane,TreVeyon Henderson,Davante Adams,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New York Giants,133,"123617-138820,123617-152316,123617-45889,123617-152647,123617-103539,123617-110484,123617-151903,123617-86080,123617-12543",3,2.956868910102583,117.79999999999998,60000,121.61592601345895,118.64038795783027,90.80370031790228,154.7885761733706,26.76281671864364,0.1111817970025495
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Tre Tucker,Kyle Pitts Sr.,TreVeyon Henderson,Las Vegas Raiders,127,"123617-138820,123617-55050,123617-152316,123617-152647,123617-90573,123617-86312,123617-103619,123617-86080,123617-12537",3,1.653106228457407,117.9,60000,122.30021002053242,118.6316296522694,91.24456634019208,157.6951853073369,27.632071945464066,0.1327653016937529
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,New Orleans Saints,115,"123617-138820,123617-6654,123617-152647,123617-167031,123617-90573,123617-167620,123617-151903,123617-86080,123617-12542",3,1.8932043825696383,118.1,60000,121.77229976034634,118.49019269033082,90.9881772969848,156.84258413096367,26.531737783937317,0.12370494148342447
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Brenton Strange,Ashton Jeanty,Tennessee Titans,158,"123617-138820,123617-55050,123617-152316,123617-167031,123617-90573,123617-103539,123617-86312,123617-103587,123617-12534",3,2.607649191307151,117.7,60000,121.72003685823758,118.43990493468829,90.2379850570633,158.10809899015246,27.101218311292975,0.1210326372000211
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Troy Franklin,George Kittle,RJ Harvey,Tennessee Titans,188,"123617-138820,123617-6654,123617-152647,123617-90573,123617-39793,123617-86518,123617-110484,123617-151903,123617-12534",3,2.2319428699158,117.6,60000,121.65974291094341,118.3840640619752,90.78165122490213,156.50686645961216,26.953380056621118,0.12153128261045462
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New Orleans Saints,100,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-110484,123617-151903,123617-86080,123617-12542",3,1.5503068384216236,118.6,60000,121.19023253899636,118.34957408730286,90.50172760842923,156.518856953811,26.813339269191477,0.10594198742554292
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Tre Tucker,Kyle Pitts Sr.,Woody Marks,Tennessee Titans,192,"123617-138820,123617-55050,123617-45889,123617-102965,123617-90573,123617-138774,123617-103619,123617-86080,123617-12534",3,2.044032193011629,117.6,60000,121.27147758540511,118.31751948048722,90.98250811252124,154.771188693025,26.182472075582297,0.11282197098847443
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brenton Strange,Ashton Jeanty,Arizona Cardinals,145,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-103539,123617-151903,123617-103587,123617-12546",3,1.9885259626389693,117.8,60000,121.13955316972456,118.29456434287397,90.79914946826453,155.04709822614822,26.740422088594677,0.10639281674106559
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Khalil Shakir,Hunter Henry,Tyjae Spears,Miami Dolphins,169,"123617-138820,123617-55050,123617-45889,123617-102965,123617-90573,123617-86518,123617-40845,123617-107293,123617-12539",3,1.838625023267832,117.7,60000,121.89241561470523,118.23249918349757,91.15572798865809,156.9329528729296,26.939336650999945,0.13585770424201637
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,New York Giants,102,"123617-138820,123617-55050,123617-6654,123617-167031,123617-167620,123617-103539,123617-151903,123617-86080,123617-12543",3,2.858477231988968,118.3,60000,121.93347534833016,118.22867989730666,90.71272859091158,157.67649765742303,26.840873169537012,0.13802812701444636
Bo Nix,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brock Bowers,RJ Harvey,Tennessee Titans,112,"123617-138820,123617-152647,123617-102965,123617-151794,123617-90573,123617-103539,123617-110484,123617-151903,123617-12534",3,2.0703530520462916,118.1,59900,121.61767263654608,118.2262782685028,91.02678200634534,155.74509143694866,26.43303951019297,0.128301339190883
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Arizona Cardinals,139,"123617-138820,123617-152316,123617-152647,123617-167031,123617-90573,123617-103539,123617-151903,123617-86080,123617-12546",3,2.8107489715890166,117.8,60000,121.614200323034,118.2156149781078,90.47976318947859,156.21754127537488,26.70048066328127,0.1272855491923772
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Davante Adams,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Tennessee Titans,171,"123617-138820,123617-55050,123617-45889,123617-89951,123617-86518,123617-110484,123617-151903,123617-40845,123617-12534",3,1.9899042816122,117.59999999999998,59900,121.89245631024546,118.03490792501285,90.75268313798222,157.75835957616587,27.36750012567814,0.1409536262909593
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Hunter Henry,Woody Marks,Tennessee Titans,199,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-57403,123617-138774,123617-40845,123617-12534",3,2.9270476997710007,117.6,59900,121.69458451784828,118.03186176102149,90.35481384122878,156.67300998605432,27.000374714894452,0.13565451574293508
Matthew Stafford,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Tre Tucker,Brock Bowers,RJ Harvey,Tennessee Titans,147,"123617-138820,123617-55050,123617-6654,123617-151794,123617-103539,123617-110484,123617-151903,123617-103619,123617-12534",3,2.0047374233780673,117.79999999999998,60000,122.27015396183546,117.99528914976008,90.71158119905137,159.56100696339132,28.310495791673716,0.1509992916949424
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Hunter Henry,Ashton Jeanty,New York Giants,165,"123617-138820,123617-55050,123617-152316,123617-167031,123617-90573,123617-151903,123617-103619,123617-40845,123617-12543",3,2.9630615863801055,117.7,60000,121.07253610198718,117.97924105819878,89.93680475651617,155.88923803765454,27.965950178818613,0.1106093311333745
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Hunter Henry,Ashton Jeanty,Minnesota Vikings,122,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-86518,123617-151903,123617-40845,123617-12540",3,2.147706289113073,117.9,60000,120.96803019277205,117.95783278798382,89.88943763037823,155.57744587784933,27.315260103812314,0.11020204066693491
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,Ashton Jeanty,New Orleans Saints,166,"123617-138820,123617-55050,123617-167031,123617-90573,123617-129471,123617-167620,123617-151903,123617-40845,123617-12542",3,2.7833875855606287,117.7,60000,121.64071718463116,117.95052792983395,90.78228025653831,157.31626456207783,26.83057030064585,0.13753674310487451
Bo Nix,De'Von Achane,Christian McCaffrey,Courtland Sutton,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Ashton Jeanty,Los Angeles Chargers,189,"123617-138820,123617-55050,123617-102965,123617-167031,123617-57403,123617-151903,123617-86312,123617-86080,123617-12548",3,2.774709457904768,117.6,60000,120.86308498554878,117.94197293851738,90.35816967057868,154.50713808088045,25.68437982243625,0.11373107185090377
Jaxson Dart,De'Von Achane,Christian McCaffrey,Davante Adams,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New York Giants,174,"123617-138820,123617-55050,123617-45889,123617-151966,123617-86518,123617-110484,123617-151903,123617-86080,123617-12543",3,1.5043173625695905,117.59999999999998,60000,121.74072650953484,117.85530858741942,90.81125587072091,156.88885967982998,27.009287091123294,0.1438548862473449
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Wan'Dale Robinson,Kyle Pitts Sr.,Tyjae Spears,Minnesota Vikings,137,"123617-138820,123617-55050,123617-45889,123617-6654,123617-90573,123617-103539,123617-86080,123617-107293,123617-12540",3,1.9780411650904517,117.8,60000,121.12554313896197,117.76099524019591,89.60928495131805,156.43107745701076,27.316331288547318,0.1231698306491358
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Kyle Pitts Sr.,Tyjae Spears,New Orleans Saints,143,"123617-138820,123617-55050,123617-45889,123617-102965,123617-90573,123617-167620,123617-86080,123617-107293,123617-12542",3,2.9250974237791114,117.8,59900,121.78811715220476,117.70230319370194,89.659576675925,157.60646967197644,27.566471699224493,0.1482167904214513
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Khalil Shakir,Kyle Pitts Sr.,Tyjae Spears,Tennessee Titans,119,"123617-138820,123617-55050,123617-152316,123617-45889,123617-90573,123617-86518,123617-86080,123617-107293,123617-12534",3,2.3903242605686112,118.0,59900,121.42359284897393,117.68138920428233,90.23421043262124,158.0099403775141,27.694261149399914,0.1351255996505502
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Davante Adams,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,186,"123617-138820,123617-45889,123617-6654,123617-152647,123617-86518,123617-110484,123617-151903,123617-86080,123617-12546",3,1.8354034710673492,117.59999999999998,60000,120.9451598602611,117.6164552865382,90.07007662951185,153.62330660163323,26.43952530606049,0.12589880246298876
Matthew Stafford,De'Von Achane,Breece Hall,Davante Adams,Jaylen Waddle,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,146,"123617-138820,123617-45889,123617-6654,123617-103064,123617-90573,123617-86518,123617-110484,123617-86080,123617-12534",3,2.669699020646773,117.8,60000,121.02093799726164,117.55304692998294,89.87992511924284,156.41391832603782,26.98583674812526,0.12850782058924368
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brock Bowers,Tyjae Spears,Las Vegas Raiders,180,"123617-138820,123617-55050,123617-6654,123617-151794,123617-90573,123617-103539,123617-151903,123617-107293,123617-12537",3,1.5868883979886126,117.6,60000,120.97241145663335,117.54767437461172,89.5217855671238,157.18898587508744,27.140377799039914,0.12618605044410197
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Breece Hall,New York Giants,116,"123617-138820,123617-55050,123617-6654,123617-103064,123617-90573,123617-151903,123617-86312,123617-86080,123617-12543",3,2.372714361324422,118.1,59900,120.90154170212003,117.5458168088406,90.10147691040783,155.3890833166844,26.83407039142578,0.1250546355558371
Matthew Stafford,De'Von Achane,Woody Marks,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,181,"123617-138820,123617-45889,123617-6654,123617-90573,123617-167620,123617-138774,123617-110484,123617-86080,123617-12546",3,2.8671236073055155,117.6,60000,121.15612552449284,117.53208486610703,90.39653037660392,156.55548065433223,27.013711980929322,0.13415559701474003
Matthew Stafford,De'Von Achane,Ashton Jeanty,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Minnesota Vikings,162,"123617-138820,123617-45889,123617-6654,123617-167031,123617-90573,123617-110484,123617-151903,123617-86080,123617-12540",3,2.3718320668660664,117.7,59900,120.0367238004341,116.79974395494025,89.97000335870553,154.4148775684229,26.50860308072466,0.12211054032672024
