Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
123617-55042,TE,Dalton,Dalton Schultz,Schultz,7.427272449840199,11,5200,HOU@IND,HOU,IND,,,,,,TE/FLEX
123617-103195,WR,Jordan,Jordan Whittington,Whittington,2.6555555131700306,9,5200,LAR@CAR,LAR,CAR,,,,,,WR/FLEX
123617-160620,RB,Bhayshul,Bhayshul Tuten,Tuten,5.418181679465554,11,5200,JAC@TEN,JAC,TEN,,,,,,RB/FLEX
123617-155551,WR,Pat,Pat Bryant,Bryant,4.574999809265137,8,5200,DEN@WAS,DEN,WAS,,,,,,WR/FLEX
123617-69558,WR,Greg,Greg Dortch,Dortch,5.290909160267223,11,5200,ARI@TB,ARI,TB,,,,,,WR/FLEX
123617-86080,TE,Kyle,Kyle Pitts Sr.,Pitts Sr.,6.94545468417081,11,5100,ATL@NYJ,ATL,NYJ,,,,,,TE/FLEX
123617-103587,TE,Brenton,Brenton Strange,Strange,7.033333460489909,6,5100,JAC@TEN,JAC,TEN,,,,,,TE/FLEX
123617-53562,RB,Nick,Nick Chubb,Chubb,6.118182095614347,11,5100,HOU@IND,HOU,IND,,,,,,RB/FLEX
123617-94579,RB,Emari,Emari Demercado,Demercado,4.8125,8,5100,ARI@TB,ARI,TB,NA,Ankle,,,,RB/FLEX
123617-38264,WR,Demarcus,Demarcus Robinson,Robinson,2.7555554707845054,9,5100,SF@CLE,SF,CLE,,,,,,WR/FLEX
123617-87418,WR,Joshua,Joshua Palmer,Palmer,4.525000095367432,8,5100,BUF@PIT,BUF,PIT,Q,Ankle,,,,WR/FLEX
